State,Area code,International plan,Voice mail plan,Number vmail messages,Total intl calls,Customer service calls,Churn,Bin_Total day minutes,Bin_Total day calls,Bin_Total day charge,Bin_Total eve minutes,Bin_Total eve calls,Bin_Total eve charge,Bin_Total night minutes,Bin_Total night calls,Bin_Total night charge,Bin_Total intl minutes,Bin_Total intl charge,Bin_Total minutes,Bin_Total calls,Bin_Total charge,Bin_Account length
NY,415,0,0,0,6,1,0,4,5,4,5,4,5,5,5,5,5,5,4,2,4,2
OH,510,0,0,0,5,2,0,5,7,5,7,7,7,7,9,7,5,5,7,9,6,4
KS,408,0,0,0,6,1,0,6,7,6,5,5,5,3,2,3,6,6,4,4,5,3
IN,415,0,0,0,5,3,0,6,6,6,8,5,8,4,4,4,6,6,7,3,7,1
OR,415,0,1,12,3,2,0,6,7,6,5,7,5,5,7,5,6,6,5,7,5,4
VA,415,0,0,0,5,3,0,8,6,8,5,6,5,6,1,6,6,6,7,2,7,5
ID,415,0,1,28,6,1,0,5,7,5,4,6,4,5,6,5,5,5,4,6,5,2
OR,408,0,0,0,3,1,0,6,5,6,5,5,5,5,4,5,7,7,5,2,6,7
AZ,415,0,1,31,2,2,0,6,4,6,6,6,6,4,7,4,7,7,5,5,6,3
PA,408,0,1,30,2,0,0,8,7,8,6,8,6,4,4,4,4,4,6,7,7,4
CO,415,0,0,0,3,0,0,7,5,7,7,8,7,6,5,6,7,7,7,5,7,3
KY,415,0,0,0,5,1,0,6,5,6,7,7,7,6,4,6,5,5,7,4,7,4
NJ,510,0,0,0,4,3,0,7,7,7,4,6,4,8,4,8,8,8,7,5,6,4
IL,408,0,0,0,3,1,0,4,5,4,6,7,6,5,5,5,6,6,4,5,4,5
WV,415,0,0,0,3,1,0,4,7,4,5,6,5,6,4,6,5,5,5,5,4,4
OH,415,0,0,0,2,2,0,5,7,5,7,5,7,5,8,5,6,6,6,6,6,3
MO,415,0,0,0,7,1,0,6,8,6,5,9,5,6,5,6,5,5,5,9,5,5
VA,408,0,1,39,3,5,0,7,7,7,7,5,7,3,4,3,4,4,6,4,7,6
FL,408,0,0,0,3,2,0,2,6,2,8,5,8,3,6,3,7,7,4,5,3,8
NY,510,0,0,0,3,1,0,4,7,4,6,7,6,5,4,5,6,6,4,5,4,4
WV,415,0,0,0,6,2,0,6,6,6,6,6,6,7,7,7,3,3,6,6,6,6
LA,510,0,0,0,4,0,0,5,8,5,4,8,4,6,7,6,6,6,5,9,5,7
MA,415,0,1,25,7,2,0,4,6,4,8,7,8,6,4,6,4,4,6,5,5,6
AL,408,0,0,0,3,5,0,7,6,7,7,5,7,6,5,6,3,3,7,4,7,6
ME,415,0,0,0,2,2,0,5,7,5,4,8,4,6,6,6,7,7,5,8,4,5
ND,415,0,1,23,4,1,0,6,5,6,6,5,6,4,4,4,5,5,5,3,5,6
LA,415,0,1,33,7,0,0,5,6,5,4,4,4,6,5,6,2,2,4,3,4,6
OR,415,0,0,0,5,1,0,4,6,4,6,6,6,1,2,1,6,6,2,3,3,5
NH,415,0,1,22,12,2,0,6,7,6,3,6,3,3,4,3,8,8,3,5,4,6
NE,510,0,1,32,4,6,0,6,8,6,6,5,6,6,5,6,6,6,7,5,6,4
WV,415,0,1,28,6,4,0,7,6,7,8,5,8,5,6,5,5,5,8,5,7,5
NV,415,0,0,0,6,1,0,5,6,5,7,6,7,7,7,7,7,7,7,7,6,6
MA,415,0,1,34,4,0,0,5,7,5,6,7,6,5,6,5,5,5,5,7,5,3
MI,415,0,0,0,5,3,0,6,8,6,5,6,5,6,6,6,7,7,6,7,6,2
WV,510,0,0,0,7,1,0,4,7,4,3,7,3,4,6,4,4,4,2,7,2,8
KY,510,0,0,0,3,1,0,5,7,5,7,4,7,6,4,6,7,7,6,4,5,6
NJ,415,0,1,42,8,1,0,8,6,8,5,7,5,3,5,3,6,6,5,5,6,4
TX,415,0,0,0,5,3,0,7,7,7,6,7,6,4,5,4,5,5,6,6,6,5
MN,408,0,0,0,4,0,0,5,9,5,7,7,7,7,5,7,4,4,7,7,6,5
VA,510,0,1,28,3,2,0,4,6,4,4,5,4,6,4,6,4,4,4,4,3,5
MD,415,0,0,0,4,0,0,5,7,5,6,9,6,8,4,8,6,6,7,7,5,4
RI,408,0,0,0,4,0,0,3,6,3,6,7,6,5,5,5,4,4,4,6,3,2
MD,408,0,0,0,2,1,0,6,7,6,5,5,5,4,4,4,5,5,5,4,5,8
NM,408,0,0,0,2,1,0,5,5,5,7,5,7,6,6,6,5,5,6,4,5,5
MI,510,0,0,0,4,1,0,1,6,1,8,5,8,3,3,3,8,8,2,3,2,5
AL,408,0,0,0,6,0,0,6,8,6,5,5,5,5,7,5,7,7,5,6,5,4
MI,415,0,0,0,3,3,0,4,6,4,6,9,6,5,3,5,8,8,5,5,5,7
MS,415,0,0,0,2,1,0,5,7,5,7,6,7,5,5,5,8,8,6,5,6,5
MS,415,0,0,0,2,2,0,4,7,4,6,6,6,6,7,6,7,7,5,6,5,5
CA,415,0,0,0,10,0,0,6,7,6,6,8,6,7,6,7,4,4,7,8,6,4
MD,415,0,0,0,7,0,0,6,8,6,7,6,7,4,6,4,5,5,5,7,6,6
ND,408,0,0,0,2,2,0,6,5,5,6,8,6,5,5,5,5,5,5,6,5,7
SD,510,0,0,0,3,1,0,3,7,3,8,6,8,5,4,5,4,4,5,5,4,5
AL,510,0,0,0,8,3,0,6,6,6,7,6,7,4,6,4,4,4,5,5,6,5
NV,510,0,1,35,2,2,0,4,7,4,5,7,5,5,5,5,6,6,4,6,4,5
LA,415,0,0,0,5,3,0,7,6,7,6,6,6,9,5,9,5,5,8,5,7,4
VA,408,0,0,0,6,2,0,7,6,7,6,7,6,7,7,7,7,7,7,6,7,4
DE,415,0,1,31,4,0,0,7,6,7,5,7,5,4,5,4,7,7,5,6,6,5
CT,408,0,1,25,2,1,0,6,9,6,4,5,4,4,6,4,7,7,3,6,4,3
MA,408,0,1,29,6,3,0,6,6,6,8,6,8,4,5,4,5,5,6,4,6,5
WA,415,0,0,0,4,0,0,3,6,3,5,6,5,6,7,6,6,6,4,6,3,3
SC,415,0,1,21,1,2,0,5,6,5,7,5,7,3,5,3,5,5,4,3,5,4
IN,415,0,1,26,3,1,0,5,6,5,5,8,5,6,4,6,5,5,5,6,5,7
NV,408,0,1,34,12,1,0,6,7,6,4,7,4,4,5,4,4,4,3,7,4,5
ND,408,0,1,38,5,2,0,6,7,6,5,7,5,7,4,7,4,4,6,6,6,4
WV,510,0,0,0,3,1,0,3,6,3,6,7,6,3,6,3,4,4,2,6,2,5
CO,510,0,1,40,3,2,0,3,4,3,10,5,10,4,5,4,4,4,6,3,5,8
TX,415,0,0,0,3,2,0,6,6,6,4,6,4,4,5,4,5,5,4,5,5,3
FL,408,0,1,29,2,0,0,7,6,7,9,7,9,7,6,7,8,8,9,6,8,5
AL,408,0,0,0,3,1,0,3,6,3,3,5,3,5,4,5,7,7,3,4,2,5
MI,415,0,0,0,4,0,0,4,7,4,7,8,7,3,5,3,9,9,4,6,5,4
NY,415,0,0,0,3,6,0,5,6,5,7,6,7,5,5,5,3,3,6,4,6,9
MO,510,0,0,0,5,0,0,7,7,7,4,9,4,8,7,8,7,7,8,9,7,8
AR,415,0,0,0,2,2,0,5,7,5,8,6,8,5,7,5,7,7,6,7,6,6
MS,415,1,0,0,7,3,0,4,4,4,7,8,7,6,4,6,5,5,6,4,4,8
NY,510,1,0,0,8,3,0,7,6,7,5,8,5,4,5,4,6,6,5,7,6,3
SD,408,0,0,0,9,0,0,5,6,5,8,6,8,7,6,7,5,5,8,5,6,4
AK,415,0,1,29,3,1,0,7,8,7,5,5,5,5,5,5,5,5,6,6,6,5
WV,510,0,1,30,4,3,0,5,5,5,5,6,5,3,3,3,5,5,3,2,4,3
VA,408,0,0,0,3,1,0,3,6,3,7,8,7,6,6,6,6,6,5,7,4,5
MS,415,0,0,0,2,0,0,3,6,3,5,5,5,6,4,6,6,6,4,4,3,3
MN,415,0,0,0,2,1,0,4,4,4,5,6,5,5,5,5,6,6,4,3,4,4
AL,415,0,1,27,4,1,0,6,6,6,7,8,7,6,4,6,6,6,7,6,6,8
CO,415,0,1,36,5,3,0,9,7,9,5,7,5,5,3,5,5,5,7,5,8,5
ME,415,0,0,0,11,2,0,6,7,6,6,7,6,4,4,4,5,5,5,6,5,5
GA,415,0,0,0,4,0,0,6,8,6,6,8,6,4,7,4,6,6,5,9,5,4
AZ,408,0,0,0,10,0,0,5,6,5,6,6,6,5,7,5,6,6,5,6,5,5
MA,415,0,0,0,2,0,0,5,8,5,6,7,6,8,3,8,6,6,7,6,6,4
AZ,415,0,1,32,5,1,0,4,7,4,6,9,6,4,8,4,5,5,4,9,4,5
DE,415,0,0,0,1,2,0,6,7,6,7,7,7,8,6,8,7,7,8,7,7,5
WI,510,0,1,13,2,0,0,7,4,7,5,6,5,5,3,5,6,6,5,2,6,3
DC,408,0,1,26,5,1,0,4,7,4,5,8,5,5,6,5,6,6,4,7,4,5
GA,408,0,0,0,4,1,0,5,6,5,6,6,6,10,6,10,5,5,8,5,6,3
HI,408,0,1,30,8,2,0,4,5,4,6,7,6,5,4,5,6,6,4,4,4,5
VA,415,1,0,0,13,0,0,5,8,5,6,9,6,4,5,4,6,6,5,8,5,6
NY,408,0,1,28,7,1,0,5,8,5,7,8,7,6,4,6,6,6,7,7,6,2
PA,510,0,1,32,5,1,0,7,6,7,5,6,5,6,5,6,6,6,6,5,6,6
WV,408,0,0,0,1,4,0,7,8,7,6,6,6,4,4,4,5,5,6,6,7,5
OK,408,0,0,0,1,1,0,6,6,6,6,5,6,7,4,7,5,5,7,3,6,7
ND,408,0,1,33,5,1,0,6,7,6,6,5,6,7,7,7,3,3,6,6,5,6
MO,408,0,0,0,10,0,0,4,7,4,5,6,5,6,9,6,6,6,5,8,4,4
AR,415,0,1,21,6,2,0,8,6,8,8,9,8,4,3,4,6,6,7,6,7,4
GA,408,0,0,0,7,1,0,5,5,5,4,10,4,4,6,4,5,5,3,7,4,5
TN,415,0,0,0,3,3,0,6,8,6,6,8,6,4,4,4,8,8,5,7,6,1
MA,408,0,1,17,5,0,0,6,6,6,6,6,6,6,5,6,6,6,6,5,6,4
ND,408,0,1,24,2,3,0,7,8,7,6,7,6,7,6,7,5,5,7,7,7,4
AL,415,0,0,0,11,3,0,5,7,5,7,9,7,4,4,4,6,6,5,7,5,1
NY,510,0,1,16,4,2,0,4,7,4,6,7,6,4,6,4,3,3,4,7,4,5
PA,510,0,1,25,1,3,0,5,6,5,4,7,4,4,5,4,5,5,3,5,4,5
VT,510,0,0,0,3,5,0,6,5,6,5,4,5,6,5,6,5,5,6,2,5,5
CT,415,0,0,0,4,2,0,4,5,4,9,5,9,4,7,4,6,6,6,5,5,7
MO,415,0,0,0,5,3,0,5,6,5,4,7,4,3,5,3,6,6,2,6,3,5
AK,510,0,0,0,5,3,0,4,6,4,5,7,5,5,6,5,8,8,4,6,4,3
LA,408,0,0,0,3,2,0,5,8,5,5,6,5,4,4,4,7,7,4,5,4,4
AL,415,0,0,0,5,2,0,5,9,5,7,6,7,6,7,6,4,4,6,8,5,1
MA,415,0,1,31,4,1,0,7,6,7,6,6,6,5,4,5,6,6,7,4,7,4
DE,510,0,0,0,4,2,0,6,6,6,5,6,5,4,6,4,7,7,4,6,5,4
SC,415,0,0,0,4,3,0,4,9,4,6,9,6,6,5,6,5,5,4,9,4,5
LA,415,0,0,0,4,3,0,6,6,6,6,6,6,5,5,5,5,5,6,5,6,3
MS,510,0,0,0,5,1,0,5,7,5,8,6,9,6,5,6,7,7,7,5,6,6
SC,510,0,0,0,4,1,0,6,9,6,6,5,6,5,6,5,6,6,6,7,6,2
AZ,415,0,0,0,4,2,0,7,7,7,5,4,5,5,4,5,6,6,5,4,6,4
CT,415,0,1,47,3,2,0,5,8,5,6,7,6,5,5,5,4,4,5,7,5,3
RI,415,0,0,0,5,3,0,6,7,6,6,7,6,6,5,6,5,5,6,6,6,2
NV,510,0,0,0,5,2,0,7,6,7,6,7,6,8,8,8,5,5,8,7,7,7
UT,415,0,0,0,3,0,0,4,8,4,7,7,7,4,7,4,7,7,4,8,4,4
NC,510,0,1,30,3,2,0,7,7,7,8,5,8,5,4,5,4,4,7,4,7,5
MI,415,0,0,0,5,1,0,6,6,6,8,8,8,5,6,5,6,6,7,7,7,3
WI,408,0,1,44,3,1,0,7,7,7,5,6,5,6,5,6,5,5,6,5,6,4
NH,510,0,0,0,2,1,0,7,6,7,4,7,4,5,6,5,5,5,5,6,6,7
CT,415,0,0,0,6,0,0,4,5,4,7,9,7,5,5,5,4,4,5,6,5,3
NH,408,0,0,0,6,1,0,7,8,7,5,6,5,7,5,7,5,5,7,7,6,5
WY,510,0,0,0,5,3,0,7,5,7,7,5,7,6,9,6,7,7,7,5,7,2
OR,415,0,0,0,4,3,0,5,5,5,6,8,6,7,7,7,7,7,6,7,5,6
SC,408,0,1,43,6,2,0,1,8,1,4,7,4,9,6,9,5,5,4,8,2,2
MD,510,0,1,28,3,0,0,8,8,8,6,6,6,6,4,7,5,5,8,6,8,3
NY,415,0,0,0,4,0,0,5,8,5,5,5,5,3,3,3,5,5,3,4,3,5
UT,408,0,0,0,4,1,0,6,7,6,5,7,5,6,3,6,5,5,6,5,6,5
AL,408,1,0,0,4,1,0,5,7,5,3,7,3,4,4,4,7,7,3,6,4,4
DE,408,0,0,0,4,5,0,7,5,7,6,6,6,4,5,4,6,6,5,4,6,5
WV,415,0,0,0,8,3,0,6,7,6,7,7,7,4,6,4,4,4,5,6,5,5
NC,415,0,0,0,3,0,0,6,6,6,5,8,5,7,6,7,4,4,6,7,6,3
AZ,415,0,0,0,6,3,0,6,8,6,5,5,5,5,5,5,5,5,5,6,5,5
ND,415,1,0,0,5,1,0,7,7,7,5,8,5,7,3,7,5,5,7,6,6,7
OK,510,0,1,37,3,2,0,6,5,6,5,6,5,6,8,6,3,3,6,6,5,2
ID,510,0,1,29,9,2,0,7,6,7,7,6,7,4,6,4,5,5,6,5,6,4
OR,510,0,0,0,3,1,0,5,7,5,5,6,5,6,4,6,7,7,6,5,5,6
SD,415,0,0,0,2,0,0,8,7,8,5,5,5,8,5,8,6,6,8,4,7,2
DE,415,0,1,32,2,2,0,4,4,4,7,8,7,5,6,5,7,7,5,5,5,3
CT,510,1,0,0,4,1,0,4,6,4,3,8,3,4,6,4,5,5,2,7,2,5
MN,408,0,1,32,5,1,0,7,8,7,6,8,6,6,5,6,5,5,6,8,6,3
WA,510,0,0,0,4,3,0,5,8,5,8,7,8,5,4,5,4,4,6,6,6,6
WA,510,0,0,0,13,1,0,4,7,4,7,7,7,5,4,5,6,6,5,6,5,6
TN,510,1,0,0,3,1,0,5,7,5,8,8,8,5,2,5,6,6,7,5,6,4
ID,415,0,0,0,6,2,0,3,9,3,4,7,4,4,10,4,6,6,2,10,2,5
WV,510,0,1,38,4,0,0,3,6,3,4,8,4,6,7,6,2,2,3,7,3,6
WI,415,0,0,0,7,1,0,5,9,5,6,7,6,7,6,7,6,6,6,8,5,4
OK,510,1,0,0,9,3,0,6,5,6,6,5,6,5,6,5,5,5,5,4,5,7
WV,510,0,1,31,6,1,0,5,6,5,5,6,5,8,6,8,5,5,6,5,5,1
SD,510,0,1,24,3,0,0,6,6,6,7,6,7,5,5,5,2,2,6,5,6,10
KS,510,0,1,30,8,1,0,7,7,7,7,8,7,5,3,5,7,7,7,5,7,7
NC,415,0,1,18,9,2,0,6,4,6,6,4,6,5,6,5,7,7,6,3,6,5
NY,415,0,1,35,2,2,0,4,5,4,10,10,10,6,6,6,5,5,7,8,6,7
WI,408,0,1,12,5,0,0,6,5,6,7,7,7,4,5,4,6,6,6,4,6,8
UT,415,1,1,29,6,3,0,4,8,4,5,5,5,7,6,7,6,6,5,6,4,3
AR,408,0,0,0,3,2,0,8,5,8,6,6,6,6,4,6,5,5,7,4,7,2
DE,510,0,1,28,5,1,0,6,6,6,5,7,5,4,9,4,2,2,5,8,5,4
AK,408,0,1,34,8,0,0,7,6,7,6,4,6,3,7,3,4,4,5,5,7,5
MI,415,1,0,0,7,1,0,5,9,5,7,7,7,4,4,4,6,6,5,8,5,6
SD,415,0,1,33,7,2,0,4,6,4,7,5,7,6,5,6,6,6,6,5,5,4
SD,408,0,0,0,3,1,0,6,4,6,8,6,8,8,6,8,3,3,8,4,7,2
MA,415,0,1,30,2,0,0,6,7,6,7,7,7,7,6,7,5,5,7,7,6,3
OR,415,0,0,0,2,3,0,4,7,4,4,6,4,5,4,5,7,7,3,5,3,4
NJ,415,0,0,0,3,0,0,5,6,5,6,6,6,6,4,6,6,6,6,4,5,4
OH,415,0,0,0,6,0,0,6,4,6,7,7,7,6,5,6,6,6,7,5,7,7
NM,415,0,0,0,4,0,0,4,7,4,8,7,8,5,3,5,7,7,6,5,5,3
OH,408,0,0,0,4,2,0,8,7,8,5,8,5,5,7,5,5,5,6,8,7,4
MI,510,0,0,0,3,0,0,6,6,6,7,6,7,5,5,5,6,6,6,4,6,3
IL,415,0,1,30,5,1,0,6,7,6,8,5,8,6,4,6,8,8,8,4,7,3
AR,408,0,0,0,1,3,0,8,7,8,5,7,5,6,3,6,9,9,7,5,7,5
NY,415,0,0,0,5,2,0,4,7,4,6,7,6,8,7,8,7,7,6,8,5,8
NC,510,0,0,0,2,1,0,4,5,4,7,7,7,3,6,3,8,8,4,6,4,6
OR,415,0,0,0,2,1,0,7,5,7,6,7,6,3,7,3,7,7,6,6,7,3
VT,415,0,0,0,6,1,0,5,5,5,5,7,5,3,5,3,4,4,4,5,5,6
SD,408,0,0,0,5,1,0,5,7,5,8,5,8,4,5,4,6,6,5,5,5,4
DC,510,0,0,0,1,2,0,4,5,4,6,7,6,5,5,5,3,3,5,5,4,6
RI,415,0,1,24,2,0,0,3,6,3,6,4,6,6,7,6,3,3,5,5,4,4
MN,415,0,0,0,3,1,0,6,6,6,7,7,7,5,5,5,5,5,7,5,6,5
WV,510,1,0,0,5,1,0,6,8,6,7,7,7,4,6,4,6,6,6,7,6,5
NH,415,0,0,0,6,2,0,6,5,6,6,4,6,5,5,5,7,7,5,3,6,3
WI,415,0,0,0,1,2,0,3,6,3,7,6,7,6,4,6,7,7,5,4,4,3
IN,408,0,0,0,8,3,0,7,7,7,5,6,5,9,6,9,8,8,8,6,7,6
IN,408,0,0,0,5,1,0,6,7,6,6,7,6,3,6,3,4,4,5,7,6,3
OR,510,0,1,22,2,1,0,7,7,7,5,7,5,6,5,6,5,5,6,6,6,6
OK,415,0,0,0,9,2,0,5,7,5,4,6,4,6,7,6,5,5,5,7,4,6
NJ,415,0,1,43,5,2,0,7,6,7,7,5,7,4,6,4,5,5,6,4,7,6
UT,408,0,0,0,8,1,0,6,8,6,6,6,6,7,5,7,3,3,7,6,6,5
DC,415,0,1,31,4,3,0,7,5,7,6,4,6,6,6,6,4,4,7,3,7,5
OH,415,0,1,30,8,0,0,7,7,7,7,7,7,4,5,4,7,7,6,6,7,5
SC,415,0,0,0,9,1,0,4,7,4,8,6,8,7,6,7,3,3,7,6,5,4
TN,408,0,0,0,5,1,0,6,7,6,4,7,4,3,4,3,7,7,3,6,4,2
RI,408,0,0,0,4,0,0,5,9,5,6,6,6,5,4,5,5,5,5,6,5,4
MO,408,0,0,0,3,1,0,2,7,2,6,9,6,5,5,5,7,7,4,7,3,5
TN,415,0,0,0,5,1,0,7,6,7,5,6,5,3,2,3,6,6,5,3,6,5
CT,510,0,0,0,2,1,0,6,5,6,6,7,6,4,6,4,5,5,5,5,6,4
ME,408,0,1,33,3,1,0,7,6,7,5,5,5,4,4,4,6,6,5,3,6,7
MD,510,0,0,0,4,1,0,3,5,3,7,7,7,4,6,4,7,7,4,5,3,4
NC,408,0,0,0,4,2,0,6,6,6,5,9,5,5,6,5,6,6,5,8,5,3
SC,415,0,1,21,3,1,0,4,6,4,7,7,7,4,6,4,4,4,5,6,4,5
LA,510,1,0,0,3,1,0,5,5,5,6,6,6,4,5,4,4,4,5,4,5,4
IN,415,0,1,22,7,2,0,7,8,7,7,5,7,5,4,5,6,6,7,6,7,3
OK,408,0,0,0,4,4,0,6,7,6,7,8,7,4,3,4,9,9,6,5,6,8
IA,415,0,0,0,6,1,0,7,6,7,5,6,5,7,3,7,7,7,7,4,6,2
VT,408,1,0,0,4,4,0,7,7,7,7,6,7,7,5,7,6,6,8,6,7,5
NY,415,0,0,0,17,2,0,6,6,6,3,7,3,6,6,6,7,7,4,6,5,4
LA,415,0,0,0,5,2,0,5,6,5,8,5,8,5,7,5,4,4,6,6,5,6
SC,408,0,0,0,4,2,0,7,8,7,4,6,4,7,6,7,8,8,7,7,7,8
ID,408,0,0,0,5,1,0,3,8,3,4,6,4,5,5,5,5,5,3,6,3,6
MO,415,0,0,0,4,1,0,6,5,6,7,5,7,3,7,3,5,5,5,4,5,4
ME,415,0,1,18,4,0,0,5,7,5,4,7,4,5,5,5,4,4,3,6,3,7
MS,510,0,1,29,9,0,0,5,7,5,7,6,7,6,6,6,7,7,6,6,6,5
SD,415,1,0,0,8,1,0,6,6,6,6,7,6,6,5,6,4,4,6,6,6,7
OK,415,0,0,0,4,2,0,4,8,4,9,7,9,5,6,5,6,6,6,8,5,3
WY,415,0,0,0,6,3,0,4,6,4,6,7,6,7,6,7,8,8,6,7,5,4
OH,408,0,0,0,4,2,0,6,6,6,4,6,4,6,6,6,5,5,5,5,5,4
OH,415,0,0,0,7,1,0,4,8,4,8,6,8,5,5,5,8,8,6,6,5,4
SC,415,0,0,0,5,2,0,4,6,4,6,4,6,6,7,6,6,6,5,5,4,4
AZ,415,0,1,36,6,2,0,5,5,5,6,8,6,7,4,7,5,5,7,5,6,8
WV,415,0,0,0,4,3,0,7,4,7,5,4,5,5,7,5,5,5,6,3,6,3
RI,510,0,0,0,6,2,0,6,7,6,8,4,8,5,5,5,8,8,7,4,7,2
TN,415,0,1,25,4,0,0,7,7,7,8,5,8,6,4,6,7,7,8,4,8,4
LA,408,0,0,0,4,1,0,6,6,6,10,5,10,6,5,6,5,5,8,4,7,5
SC,415,0,0,0,6,2,0,4,7,4,4,6,4,5,6,5,4,4,3,6,3,5
HI,510,0,0,0,1,1,0,4,8,4,6,7,6,5,5,5,6,6,4,6,4,2
AK,408,0,1,30,6,0,0,5,8,5,5,5,5,3,6,3,8,8,3,6,4,2
MI,415,0,0,0,5,3,0,7,8,7,5,8,5,3,6,4,7,7,4,8,5,3
VA,408,0,0,0,6,2,0,6,7,6,6,4,6,7,2,7,6,6,7,3,6,1
WI,415,0,0,0,3,3,0,5,5,5,7,10,7,3,5,3,7,7,5,7,5,3
MN,510,0,1,33,3,2,0,6,6,6,7,6,7,4,5,4,8,8,6,5,6,4
HI,415,0,0,0,3,0,0,7,7,7,5,6,5,5,5,5,6,6,6,6,6,4
MN,415,0,0,0,3,2,0,7,5,7,5,7,5,5,6,5,5,5,5,5,6,2
VT,510,0,1,29,7,0,0,6,7,6,7,6,7,9,4,9,5,5,8,4,6,6
MT,415,0,0,0,4,0,0,5,7,5,6,5,6,5,3,5,7,7,5,3,5,3
MA,415,0,0,0,5,0,0,6,9,6,6,5,6,3,5,3,8,8,4,6,5,5
KY,408,0,0,0,9,1,0,4,6,4,6,7,6,6,5,6,7,7,5,6,5,4
MI,510,0,1,29,6,2,0,9,7,9,6,5,6,5,6,5,5,5,7,5,8,2
CO,415,0,1,32,1,1,0,5,6,5,4,6,4,6,8,6,6,6,4,7,4,6
AZ,415,0,0,0,3,1,0,2,8,2,5,4,5,6,4,6,5,5,3,4,2,3
ID,408,0,0,0,5,2,0,7,8,7,6,7,6,4,4,4,5,5,6,6,7,4
CA,408,0,0,0,5,1,0,5,8,5,5,6,5,7,4,7,4,4,6,5,5,4
WA,408,0,0,0,3,1,0,5,6,5,6,5,6,5,6,5,7,7,5,5,5,6
LA,408,0,0,0,5,1,0,6,8,6,7,6,7,4,5,4,5,5,5,7,5,5
NE,415,0,0,0,7,1,0,3,8,3,6,6,6,8,6,8,6,6,6,6,4,5
OH,408,0,0,0,6,1,0,6,8,6,5,7,5,6,4,6,4,4,5,6,5,3
MO,510,0,0,0,2,1,0,6,8,6,8,5,8,5,4,5,6,6,6,4,6,1
AL,510,0,0,0,2,0,0,7,6,7,6,6,6,4,2,4,4,4,5,2,6,2
NH,408,0,1,27,5,2,0,6,6,6,5,6,5,4,4,4,6,6,5,4,5,3
NM,415,0,0,0,4,3,0,4,6,4,6,6,6,7,4,7,6,6,6,4,5,1
OR,415,0,0,0,2,1,0,4,6,4,5,6,5,5,9,5,8,8,4,7,4,3
MI,415,0,0,0,3,2,0,6,7,6,7,6,7,5,6,5,6,6,6,6,6,6
AZ,415,0,0,0,3,2,0,8,5,8,7,7,7,2,7,2,6,6,6,5,7,4
IN,415,0,0,0,8,2,0,7,6,7,3,5,3,5,4,5,7,7,4,4,6,5
LA,415,0,0,0,10,1,0,7,5,7,5,6,5,5,6,5,6,6,6,5,6,5
MS,415,0,0,0,2,1,0,4,7,4,8,6,8,6,5,6,3,3,6,6,5,3
IN,415,0,0,0,4,1,0,7,7,7,7,6,7,7,7,7,2,2,7,7,7,3
KY,415,0,1,22,3,0,0,6,6,6,9,6,9,4,6,4,6,6,7,5,7,2
WY,510,0,0,0,9,0,0,3,9,3,4,6,4,6,6,6,6,6,3,8,3,9
AZ,408,0,0,0,2,4,0,6,6,6,6,6,6,6,5,6,5,5,6,5,6,4
NM,510,0,1,23,4,2,0,5,7,5,8,9,8,6,6,6,6,6,7,8,6,5
MI,510,0,1,41,3,0,0,4,7,4,7,8,7,6,2,6,5,5,6,5,5,4
FL,408,0,1,32,8,4,0,5,8,5,6,6,6,5,4,5,8,8,5,6,5,5
SC,510,0,0,0,1,1,0,5,7,5,7,5,7,6,8,6,7,7,6,6,6,4
NC,408,0,0,0,6,2,0,8,4,8,6,7,6,4,4,4,5,5,6,4,7,7
MO,510,0,1,48,4,0,0,3,7,3,4,6,4,4,4,4,3,3,2,5,2,3
WA,415,0,0,0,5,3,0,7,7,7,7,7,7,3,5,3,5,5,6,6,6,4
MT,415,0,0,0,4,2,0,5,6,5,5,7,5,5,7,5,7,7,5,7,5,6
MN,415,0,0,0,6,2,0,6,6,6,6,7,6,5,3,5,6,6,6,4,6,4
SD,408,0,1,24,3,2,0,5,6,5,5,7,5,7,5,7,8,8,6,5,5,6
CT,415,0,1,34,2,0,0,7,8,7,7,6,7,8,5,8,4,4,8,6,7,9
MN,415,0,0,0,5,1,0,6,6,6,6,6,6,8,6,8,4,4,7,6,6,4
AL,408,0,1,35,4,1,0,2,6,2,6,5,6,5,1,5,6,6,4,1,3,5
OR,510,0,0,0,3,2,0,7,7,7,8,6,8,6,5,6,4,4,8,6,7,4
CA,408,1,0,0,4,1,0,7,6,7,6,5,6,5,6,5,6,6,7,5,7,6
DE,415,0,0,0,6,0,0,4,6,4,5,5,5,7,5,7,6,6,5,4,4,7
MS,408,0,0,0,3,2,0,7,6,7,3,9,3,8,8,8,6,6,7,8,6,4
NC,415,0,0,0,6,1,0,6,5,6,7,7,7,5,4,5,6,6,6,5,6,6
SD,415,0,1,21,5,0,0,7,7,7,5,7,5,3,4,3,6,6,5,6,6,4
NH,510,0,0,0,5,1,0,7,7,7,6,5,6,3,2,3,5,5,5,3,6,3
MA,415,0,0,0,3,0,0,4,8,4,8,8,8,6,4,6,5,5,6,7,4,2
TX,408,0,0,0,4,0,0,4,7,4,6,6,6,5,8,5,4,4,5,7,4,4
UT,408,0,1,26,2,1,0,5,7,5,6,6,6,4,5,4,5,5,4,5,4,4
NV,415,0,0,0,6,2,0,3,5,3,6,6,6,5,5,5,6,6,4,4,3,3
NE,415,0,0,0,1,0,0,8,6,8,7,7,7,4,3,4,3,3,7,4,7,4
