,account_id,account_frequency,account_date,n_orders,total_debit,n_trans,trans_amount,latest_balance,card_type,card_issued,gender,birth_date,district_id,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,n_clients,loan_date,loan_amount,loan_duration,loan_payments,loan_status
4118,6363,monthly,1993-08-01,1.0,1459.0,354,1649938,70539,gold,1998-05-18,M,1946-04-01,12,Pribram,central Bohemia,107870,84,29,6,1,6,58.0,8754,3.8,4.31,137,3804.0,3868,1,1994-10-25,17508.0,12.0,1459.0,A
4119,6397,monthly,1995-03-15,1.0,3016.7,264,1775721,70147,,,F,1966-06-14,48,Rychnov nad Kneznou,east Bohemia,78955,50,24,8,1,9,59.0,9060,1.7,2.44,124,1655.0,1717,2,1996-09-16,181020.0,60.0,3017.0,C
4120,6400,transaction,1995-10-09,4.0,17875.7,287,2053496,13393,,,F,1958-06-13,31,Tachov,west Bohemia,51313,34,12,3,1,4,59.2,8930,3.5,4.2,108,1328.0,1452,1,1996-02-12,72408.0,24.0,3017.0,B
4121,6425,monthly,1993-03-29,1.0,3057.0,431,1909120,27214,,,F,1978-09-23,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.6,7.75,81,9878.0,10108,1,1994-12-20,36684.0,12.0,3057.0,A
4122,6434,monthly,1995-05-08,2.0,9480.2,244,2615656,38708,,,F,1958-02-24,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,1,1996-11-11,110136.0,24.0,4589.0,A
4123,6440,monthly,1996-11-01,1.0,2881.0,145,1441491,19887,,,F,1976-12-30,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,1,1997-06-17,34572.0,12.0,2881.0,A
4124,6453,monthly,1996-07-27,4.0,3054.0,226,348066,20393,,,M,1951-07-10,34,Chomutov,north Bohemia,125236,28,11,1,4,5,87.7,9675,6.4,7.68,100,5323.0,5190,1,1998-05-17,10944.0,36.0,304.0,C
4125,6461,monthly,1996-07-17,1.0,4192.5,198,1970847,25535,classic,1998-04-27,F,1975-09-27,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.8,5.45,94,2123.0,2134,2,1997-06-15,150912.0,36.0,4192.0,C
4126,6463,monthly,1995-09-11,,,233,2705665,115620,,,F,1957-08-30,16,Jindrichuv Hradec,south Bohemia,93931,74,21,10,1,8,56.9,8427,1.1,1.54,107,1874.0,1913,1,,,,,
4127,6472,monthly,1994-02-08,1.0,3597.0,381,4900497,58992,,,F,1976-01-06,61,Trebic,south Moravia,117897,139,28,5,1,6,53.8,8814,4.7,5.74,107,2112.0,2059,1,1995-02-06,43164.0,12.0,3597.0,A
4128,6473,monthly,1993-01-26,1.0,6408.8,473,5475314,29843,,,F,1946-01-19,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.6,5.05,109,5244.0,5892,1,1994-05-26,76908.0,12.0,6409.0,B
4129,6495,monthly,1996-07-23,2.0,17353.0,177,1182409,24245,,,M,1966-05-11,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.9,4.02,126,2640.0,3120,1,1998-04-28,104964.0,12.0,8747.0,C
4130,6505,monthly,1997-09-13,1.0,3207.8,49,378298,39933,classic,1998-09-24,F,1964-01-30,7,Melnik,central Bohemia,94725,38,28,1,3,6,63.4,9920,2.2,2.87,130,4289.0,4846,1,1998-10-08,38496.0,12.0,3208.0,C
4131,6510,monthly,1996-12-18,1.0,3207.8,164,1775073,43707,classic,1998-12-24,M,1965-10-17,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.7,5.44,100,18782.0,18347,1,1997-05-06,76992.0,24.0,3208.0,C
4132,6511,monthly,1994-06-10,1.0,1924.7,276,3052262,9535,,,M,1959-03-12,72,Olomouc,north Moravia,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208,1,,,,,
4133,6512,weekly,1996-02-03,,,184,999894,13944,,,M,1935-12-14,34,Chomutov,north Bohemia,125236,28,11,1,4,5,87.7,9675,6.4,7.68,100,5323.0,5190,1,,,,,
4134,6555,weekly,1993-03-05,1.0,5900.0,438,4243603,61620,,,F,1966-10-24,38,Louny,north Bohemia,85852,41,23,4,2,4,59.8,8965,7.0,8.23,104,2653.0,2822,1,1994-03-31,212400.0,36.0,5900.0,A
4135,6592,monthly,1996-10-20,2.0,17265.7,224,3306497,87956,junior,1998-04-21,F,1978-06-29,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,1,1997-08-24,390660.0,60.0,6511.0,C
4136,6602,monthly,1997-08-04,1.0,8523.0,99,580024,35385,,,M,1967-11-20,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.7,5.44,100,18782.0,18347,1,,,,,
4137,6609,monthly,1995-03-27,3.0,7176.0,281,2248914,99984,,,M,1976-08-08,16,Jindrichuv Hradec,south Bohemia,93931,74,21,10,1,8,56.9,8427,1.1,1.54,107,1874.0,1913,1,1995-11-12,60156.0,36.0,1671.0,B
4138,6636,weekly,1993-08-04,,,430,3751130,88645,,,M,1942-06-22,43,Hradec Kralove,east Bohemia,161854,73,21,6,1,6,76.3,9425,1.7,2.5,125,4085.0,3891,1,,,,,
4139,6649,monthly,1995-07-08,1.0,1671.0,186,2007632,59579,classic,1997-08-02,M,1967-07-19,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,1,1997-05-22,100260.0,60.0,1671.0,C
4140,6678,monthly,1996-01-03,1.0,6133.0,274,4104041,25588,,,F,1966-11-29,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696,1,1997-07-09,294384.0,48.0,6133.0,C
4141,6686,monthly,1996-02-10,1.0,4853.8,188,2145346,21735,,,M,1958-10-07,61,Trebic,south Moravia,117897,139,28,5,1,6,53.8,8814,4.7,5.74,107,2112.0,2059,1,1997-12-25,116496.0,24.0,4854.0,C
4142,6688,monthly,1996-06-25,4.0,4243.0,249,556403,49966,,,F,1950-07-27,16,Jindrichuv Hradec,south Bohemia,93931,74,21,10,1,8,56.9,8427,1.1,1.54,107,1874.0,1913,1,1996-10-23,22968.0,36.0,638.0,C
4143,6699,monthly,1996-06-08,3.0,15457.2,222,1410369,37531,,,M,1965-04-06,35,Jablonec n. Nisou,north Bohemia,88768,10,18,5,1,7,80.5,8867,1.0,1.21,130,3384.0,3620,1,1997-09-24,127200.0,48.0,2650.0,C
4144,6701,weekly,1993-03-15,1.0,2650.2,479,6336074,42266,,,M,1971-02-10,5,Kolin,central Bohemia,95616,65,30,4,1,6,51.4,9307,3.8,4.43,118,2616.0,3040,1,1993-12-08,95400.0,36.0,2650.0,A
4145,6706,monthly,1996-12-28,4.0,4549.0,180,674153,46145,,,F,1979-11-02,38,Louny,north Bohemia,85852,41,23,4,2,4,59.8,8965,7.0,8.23,104,2653.0,2822,1,1998-07-12,64860.0,60.0,1081.0,C
4146,6715,weekly,1993-09-15,1.0,2298.2,402,2585940,33024,,,M,1963-03-12,72,Olomouc,north Moravia,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208,1,1995-01-14,137880.0,60.0,2298.0,D
4147,6738,monthly,1994-07-28,1.0,3159.0,288,2153880,46885,,,F,1976-05-08,62,Uherske Hradiste,south Moravia,145688,22,41,13,2,5,40.7,8544,1.2,1.86,109,2719.0,2906,1,1995-10-31,37908.0,12.0,3159.0,A
4148,6792,monthly,1996-05-11,4.0,5424.0,256,826625,40887,,,F,1944-05-31,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,1,1997-03-17,17184.0,12.0,1432.0,A
4149,6806,monthly,1993-11-26,1.0,2428.9,333,3221131,58800,junior,1997-05-29,M,1978-08-02,69,Jesenik,north Moravia,42821,4,13,5,1,3,48.4,8173,,7.01,124,,1358,1,,,,,
4150,6856,monthly,1995-08-19,4.0,13770.0,319,1815108,29354,,,F,1979-06-08,43,Hradec Kralove,east Bohemia,161854,73,21,6,1,6,76.3,9425,1.7,2.5,125,4085.0,3891,1,1997-04-30,124344.0,36.0,3454.0,C
4151,6866,monthly,1997-10-02,,,75,715613,5422,,,M,1936-09-26,14,Ceske Budejovice,south Bohemia,177686,69,27,10,1,9,74.8,10045,1.4,1.71,135,6604.0,6295,1,,,,,
4152,6872,monthly,1995-09-02,,,220,1986750,52898,classic,1997-12-02,F,1951-01-23,15,Cesky Krumlov,south Bohemia,58796,22,16,7,1,5,51.9,9045,3.1,3.6,124,1845.0,1879,1,,,,,
4153,6897,monthly,1993-04-23,,,386,4750549,93830,,,F,1945-08-31,48,Rychnov nad Kneznou,east Bohemia,78955,50,24,8,1,9,59.0,9060,1.7,2.44,124,1655.0,1717,1,,,,,
4154,6902,monthly,1996-10-22,3.0,5935.0,175,592592,18028,,,M,1966-02-01,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.4,4.48,115,1879.0,2252,1,1997-12-21,49320.0,36.0,1370.0,C
4155,6910,monthly,1995-04-04,1.0,2391.5,234,3003706,69026,junior,1996-05-09,M,1979-07-30,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.7,5.88,107,3736.0,2807,1,,,,,
4156,6922,weekly,1997-05-12,1.0,5811.7,108,1427038,79937,,,M,1969-09-04,3,Beroun,central Bohemia,75232,55,26,4,1,5,41.7,8980,1.9,2.21,111,2824.0,2813,1,1998-12-06,139488.0,24.0,5812.0,C
4157,6924,monthly,1994-06-01,2.0,8644.5,376,2932835,41267,junior,1998-02-28,M,1979-12-06,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.7,5.44,100,18782.0,18347,1,1995-12-05,194880.0,48.0,4060.0,C
4158,6927,weekly,1995-12-08,,,169,1459573,50767,,,F,1975-09-15,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.7,5.44,100,18782.0,18347,1,,,,,
4159,6930,monthly,1993-09-08,1.0,1081.0,357,3324623,67784,classic,1997-11-08,F,1960-05-21,41,Usti nad Labem,north Bohemia,118650,8,8,5,1,3,85.6,9832,3.3,4.48,114,6445.0,5471,1,1994-05-26,25944.0,24.0,1081.0,A
4160,6950,monthly,1996-10-12,2.0,18471.0,161,1366082,59095,classic,1998-08-16,F,1966-05-08,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.3,4.28,131,5796.0,6132,2,1997-02-12,475680.0,48.0,9910.0,C
4161,6985,monthly,1995-07-27,2.0,15854.5,283,3669495,64959,,,F,1968-01-06,38,Louny,north Bohemia,85852,41,23,4,2,4,59.8,8965,7.0,8.23,104,2653.0,2822,2,1996-07-25,96768.0,36.0,2688.0,C
4162,7011,monthly,1993-10-08,,,356,3737023,63317,,,M,1947-09-04,75,Prerov,north Moravia,138032,67,30,4,2,5,64.6,8819,5.3,5.66,99,4063.0,4505,1,,,,,
4163,7033,monthly,1996-07-03,,,139,323983,-2590,,,F,1952-12-27,75,Prerov,north Moravia,138032,67,30,4,2,5,64.6,8819,5.3,5.66,99,4063.0,4505,1,,,,,
4164,7045,monthly,1996-12-26,1.0,6015.3,142,1841613,47276,classic,1998-09-30,M,1943-04-19,51,Trutnov,east Bohemia,121947,37,28,7,3,11,70.5,8541,2.5,2.97,131,3496.0,3839,1,1997-06-16,288720.0,48.0,6015.0,C
4165,7049,monthly,1997-10-12,1.0,8253.2,76,1502708,38874,junior,1998-10-16,F,1979-12-25,69,Jesenik,north Moravia,42821,4,13,5,1,3,48.4,8173,,7.01,124,,1358,1,1998-05-22,495180.0,60.0,8253.0,C
4166,7052,transaction,1997-07-17,1.0,1776.7,104,564033,30797,,,M,1947-05-24,55,Brno - venkov,south Moravia,157042,49,70,18,0,9,33.9,8743,1.8,2.43,111,3659.0,3894,1,1997-11-09,63972.0,36.0,1777.0,D
4167,7082,monthly,1996-09-06,5.0,11885.0,233,752867,22345,,,F,1945-05-10,57,Hodonin,south Moravia,161954,21,37,20,3,8,48.0,8720,3.7,4.5,116,3729.0,3651,1,1998-02-08,194160.0,48.0,4045.0,C
4168,7099,monthly,1996-08-20,4.0,17412.5,223,1788020,19213,,,F,1971-12-03,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,1,1998-06-10,234336.0,48.0,4882.0,C
4169,7101,monthly,1996-07-06,,,140,991376,14163,,,M,1935-10-26,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696,1,,,,,
4170,7123,transaction,1993-04-14,2.0,18499.2,470,6326822,75197,,,F,1957-12-31,46,Nachod,east Bohemia,112709,48,20,7,3,10,73.5,8369,1.7,2.31,117,2854.0,2618,1,1993-12-09,47016.0,12.0,3918.0,A
4171,7133,monthly,1993-09-17,5.0,4250.0,567,745956,16889,,,F,1948-05-02,55,Brno - venkov,south Moravia,157042,49,70,18,0,9,33.9,8743,1.8,2.43,111,3659.0,3894,2,1994-11-06,48672.0,36.0,1352.0,A
4172,7136,weekly,1995-04-09,4.0,5921.0,379,3127562,30364,,,F,1939-04-13,12,Pribram,central Bohemia,107870,84,29,6,1,6,58.0,8754,3.8,4.31,137,3804.0,3868,1,1996-09-19,74124.0,36.0,2059.0,C
4173,7156,monthly,1997-09-11,1.0,2062.0,87,742110,59760,classic,1998-04-02,F,1941-11-12,71,Novy Jicin,north Moravia,161227,5,35,11,4,10,69.7,8678,5.9,5.57,102,4980.0,4595,1,1998-04-16,49488.0,24.0,2062.0,C
4174,7176,monthly,1996-12-07,2.0,9509.0,149,1244278,57382,,,F,1954-05-11,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,1,1997-11-30,203940.0,60.0,3399.0,C
4175,7180,weekly,1997-06-12,2.0,12245.5,111,950378,82340,,,F,1971-08-28,7,Melnik,central Bohemia,94725,38,28,1,3,6,63.4,9920,2.2,2.87,130,4289.0,4846,1,1998-11-17,99744.0,24.0,4156.0,C
4176,7181,transaction,1996-07-02,5.0,10137.5,296,1970729,83607,,,F,1967-02-12,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.0,5.56,113,3460.0,3590,1,1998-05-17,49872.0,12.0,4156.0,C
4177,7184,monthly,1995-06-19,5.0,12765.0,370,2051467,52850,,,F,1943-01-07,5,Kolin,central Bohemia,95616,65,30,4,1,6,51.4,9307,3.8,4.43,118,2616.0,3040,1,1996-08-04,155640.0,24.0,6485.0,A
4178,7190,monthly,1993-09-06,2.0,6450.0,401,1246283,22731,,,M,1955-08-14,49,Semily,east Bohemia,75685,31,28,5,1,9,60.8,8208,1.8,2.26,155,1660.0,2123,2,1995-06-06,63360.0,60.0,1056.0,C
4179,7203,monthly,1993-03-26,,,271,2044696,-9719,,,F,1953-07-07,71,Novy Jicin,north Moravia,161227,5,35,11,4,10,69.7,8678,5.9,5.57,102,4980.0,4595,1,,,,,
4180,7231,monthly,1993-03-14,1.0,2283.2,423,5649392,89643,,,M,1953-08-10,10,Praha - vychod,central Bohemia,92084,55,29,4,3,5,46.7,10124,0.5,0.54,141,3810.0,4316,1,,,,,
4181,7240,monthly,1996-04-23,2.0,11671.7,187,1075681,13988,,,F,1948-04-11,17,Pelhrimov,south Bohemia,74062,99,15,4,2,7,61.4,8114,2.3,2.62,119,1003.0,1181,2,1998-01-15,152160.0,60.0,2536.0,C
4182,7262,monthly,1996-08-30,3.0,9996.0,190,1026157,40855,,,F,1940-07-07,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.6,7.75,81,9878.0,10108,1,1997-02-10,73260.0,60.0,1221.0,C
4183,7274,monthly,1997-09-28,2.0,8689.8,87,787343,30039,,,F,1953-04-11,11,Praha - zapad,central Bohemia,75637,35,36,9,0,7,36.5,9622,0.4,0.59,154,3475.0,3529,1,1998-03-12,49044.0,12.0,4087.0,C
4184,7401,monthly,1993-02-26,2.0,10638.7,478,3157653,35762,,,M,1945-02-04,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,2,1994-01-05,80952.0,24.0,3373.0,A
4185,7418,monthly,1995-04-07,1.0,2523.2,377,1574936,16716,,,F,1939-04-23,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.5,2.07,123,2299.0,2354,1,1996-04-29,30276.0,12.0,2523.0,B
4186,7424,monthly,1996-07-28,4.0,10614.2,274,2961788,26030,,,M,1962-02-09,68,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.2,9893,4.0,4.72,96,5623.0,5887,1,1997-12-08,30276.0,12.0,2523.0,A
4187,7437,weekly,1997-08-08,4.0,9666.8,130,574627,41656,,,F,1940-01-30,19,Prachatice,south Bohemia,51428,50,11,3,1,4,52.7,8402,3.1,3.98,120,999.0,1099,1,1998-04-19,110736.0,48.0,2307.0,C
4188,7445,monthly,1993-03-18,1.0,2306.8,539,4787866,16477,,,F,1939-12-25,64,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265,1,1994-03-15,55368.0,24.0,2307.0,A
4189,7449,monthly,1993-11-24,,,333,824600,47947,,,F,1972-09-24,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.8,3.6,113,818.0,888,1,,,,,
4190,7454,monthly,1993-04-19,3.0,4096.0,449,698995,17416,,,F,1956-05-07,31,Tachov,west Bohemia,51313,34,12,3,1,4,59.2,8930,3.5,4.2,108,1328.0,1452,1,1994-05-26,63312.0,48.0,1319.0,A
4191,7465,weekly,1996-12-19,5.0,8130.6,94,581478,84975,,,M,1963-01-14,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,1,,,,,
4192,7485,monthly,1993-07-28,2.0,14078.8,415,3266717,47322,,,F,1955-08-26,39,Most,north Bohemia,119895,17,4,3,2,4,89.9,10446,7.3,9.4,90,4947.0,4743,2,1994-03-16,91200.0,24.0,3800.0,A
4193,7487,monthly,1995-10-01,3.0,14400.9,230,2456835,34781,classic,1996-05-08,M,1946-11-06,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.6,5.05,109,5244.0,5892,1,,,,,
4194,7520,monthly,1996-03-29,,,175,1195132,-10953,,,F,1960-04-17,9,Nymburk,central Bohemia,81344,61,23,4,2,6,55.3,8899,3.3,3.97,149,2987.0,2487,1,,,,,
4195,7523,monthly,1994-08-29,1.0,8013.0,386,2339400,33509,,,F,1958-10-26,63,Vyskov,south Moravia,86513,38,36,5,1,5,50.5,8288,3.7,4.52,110,1562.0,1460,1,1995-01-03,288468.0,36.0,8013.0,A
4196,7542,monthly,1996-05-16,3.0,16919.0,220,1094715,64727,,,M,1967-08-22,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696,1,1997-10-19,590820.0,60.0,9847.0,C
4197,7546,monthly,1994-09-03,4.0,7603.8,431,2375784,17114,,,M,1972-12-10,43,Hradec Kralove,east Bohemia,161854,73,21,6,1,6,76.3,9425,1.7,2.5,125,4085.0,3891,1,1995-11-02,41952.0,12.0,3496.0,A
4198,7559,monthly,1997-05-24,2.0,5178.0,114,286068,50924,,,F,1973-07-19,56,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.6,4.98,126,2854.0,3158,1,1998-07-11,12792.0,12.0,1066.0,C
4199,7562,weekly,1995-01-17,1.0,6450.2,295,3908322,79314,,,M,1975-06-26,72,Olomouc,north Moravia,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208,1,1995-12-31,309600.0,48.0,6450.0,C
4200,7565,monthly,1996-04-02,3.0,10074.8,224,1370298,23779,,,M,1975-12-20,59,Kromeriz,south Moravia,108871,41,29,7,2,6,62.1,8444,3.2,3.47,106,2595.0,2305,1,1997-08-17,153504.0,48.0,3198.0,C
4201,7594,monthly,1996-02-16,5.0,8742.0,323,2440590,33623,,,M,1974-03-22,16,Jindrichuv Hradec,south Bohemia,93931,74,21,10,1,8,56.9,8427,1.1,1.54,107,1874.0,1913,1,1997-12-11,130464.0,48.0,2718.0,C
4202,7606,monthly,1995-03-15,3.0,13321.8,402,4094561,35494,,,M,1949-03-08,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.5,2.07,123,2299.0,2354,1,1995-12-12,191880.0,60.0,3198.0,C
4203,7607,monthly,1993-09-05,2.0,7342.0,433,2095114,53221,,,M,1950-04-10,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,2,1995-03-27,31728.0,24.0,1322.0,A
4204,7614,monthly,1995-02-08,1.0,6678.7,283,3976149,56197,classic,1996-02-21,F,1970-11-09,62,Uherske Hradiste,south Moravia,145688,22,41,13,2,5,40.7,8544,1.2,1.86,109,2719.0,2906,2,1996-05-18,320592.0,48.0,6679.0,C
4205,7618,weekly,1995-06-13,1.0,2362.4,274,2219567,13344,,,F,1945-03-22,72,Olomouc,north Moravia,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208,1,,,,,
4206,7632,monthly,1996-09-22,2.0,13180.0,161,1271781,55746,,,F,1943-10-11,68,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.2,9893,4.0,4.72,96,5623.0,5887,2,1998-01-08,170448.0,48.0,3551.0,C
4207,7636,monthly,1996-10-08,3.0,6934.0,205,1362759,30234,,,F,1941-12-07,40,Teplice,north Bohemia,128118,9,16,6,3,8,85.3,9317,6.4,7.07,97,6949.0,6872,1,1998-01-26,42384.0,12.0,3532.0,C
4208,7637,monthly,1996-08-19,2.0,17524.0,171,1452316,80447,junior,1998-07-01,M,1978-09-26,46,Nachod,east Bohemia,112709,48,20,7,3,10,73.5,8369,1.7,2.31,117,2854.0,2618,2,1997-01-29,390096.0,48.0,8127.0,C
4209,7674,monthly,1996-07-21,3.0,12797.3,258,2806117,25288,,,M,1958-08-21,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,1,1997-03-21,94488.0,24.0,3937.0,C
4210,7713,weekly,1996-05-25,2.0,12091.7,149,1297815,86326,,,F,1955-11-02,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.8,5.45,94,2123.0,2134,1,1998-02-25,220440.0,60.0,3674.0,C
4211,7721,monthly,1997-07-03,1.0,3788.3,97,856177,64930,classic,1998-11-20,F,1947-05-15,13,Rakovnik,central Bohemia,53921,61,22,1,1,2,41.3,8598,2.7,3.26,123,1597.0,1875,1,1998-05-28,45456.0,12.0,3788.0,C
4212,7733,weekly,1996-07-08,1.0,5836.0,194,2737085,75116,classic,1998-07-09,F,1950-07-18,19,Prachatice,south Bohemia,51428,50,11,3,1,4,52.7,8402,3.1,3.98,120,999.0,1099,1,1998-05-12,140064.0,24.0,5836.0,C
4213,7745,monthly,1996-11-29,2.0,12313.8,169,2034239,50614,classic,1998-08-09,F,1942-04-14,2,Benesov,central Bohemia,88884,80,26,6,2,5,46.7,8507,1.6,1.85,132,2159.0,2674,1,1997-12-20,77544.0,36.0,2154.0,C
4214,7753,monthly,1993-02-08,1.0,2153.8,500,6346658,60101,classic,1993-11-07,F,1968-01-28,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.7,5.44,100,18782.0,18347,1,1994-03-11,51696.0,24.0,2154.0,A
4215,7765,weekly,1994-07-10,2.0,10549.0,327,3006997,54416,,,M,1949-02-16,52,Usti nad Orlici,east Bohemia,139012,59,41,8,3,10,61.9,8363,2.5,3.49,108,2564.0,2799,1,1995-12-11,27984.0,12.0,2332.0,A
4216,7769,monthly,1993-10-03,1.0,4085.0,435,5364674,43924,,,M,1958-05-27,23,Cheb,west Bohemia,87419,21,11,4,3,9,85.5,8624,1.7,2.66,102,2879.0,3198,1,1994-05-22,196080.0,48.0,4085.0,A
4217,7774,transaction,1993-09-14,1.0,1002.4,437,3781371,47644,,,M,1962-09-19,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.7,5.44,100,18782.0,18347,1,,,,,
4218,7795,monthly,1995-01-05,1.0,6202.0,355,4997291,73183,gold,1998-09-25,M,1945-01-26,64,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265,2,1996-10-29,372120.0,60.0,6202.0,C
4219,7815,weekly,1995-04-09,4.0,11843.8,415,3141571,23724,,,M,1945-09-24,19,Prachatice,south Bohemia,51428,50,11,3,1,4,52.7,8402,3.1,3.98,120,999.0,1099,2,1996-01-01,189696.0,24.0,7904.0,A
4220,7819,monthly,1993-08-01,5.0,6137.0,591,1298800,24063,,,M,1948-05-04,38,Louny,north Bohemia,85852,41,23,4,2,4,59.8,8965,7.0,8.23,104,2653.0,2822,1,1995-02-02,20832.0,48.0,434.0,C
4221,7824,monthly,1994-05-17,3.0,11584.8,339,3405704,28780,,,F,1970-02-19,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.4,4.48,115,1879.0,2252,1,1994-09-28,189696.0,24.0,7904.0,B
4222,7828,monthly,1996-01-05,,,236,705877,53629,,,M,1977-08-21,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.3,4.28,131,5796.0,6132,1,,,,,
4223,7844,monthly,1993-11-26,1.0,3816.0,366,4208592,68598,,,F,1951-11-16,33,Decin,north Bohemia,133777,24,17,7,3,11,84.7,8705,5.7,7.61,116,4650.0,4859,1,1994-06-25,91584.0,24.0,3816.0,A
4224,7857,monthly,1993-08-04,4.0,15012.0,579,5347242,79128,,,F,1977-11-30,35,Jablonec n. Nisou,north Bohemia,88768,10,18,5,1,7,80.5,8867,1.0,1.21,130,3384.0,3620,1,1995-01-18,68112.0,12.0,5676.0,A
4225,7859,monthly,1995-03-14,1.0,6010.2,260,3459823,124543,gold,1997-06-14,F,1952-11-10,52,Usti nad Orlici,east Bohemia,139012,59,41,8,3,10,61.9,8363,2.5,3.49,108,2564.0,2799,2,1996-11-19,72120.0,12.0,6010.0,A
4226,7861,monthly,1995-04-22,5.0,9564.0,414,1728118,90366,classic,1996-10-27,M,1954-12-05,34,Chomutov,north Bohemia,125236,28,11,1,4,5,87.7,9675,6.4,7.68,100,5323.0,5190,1,1995-10-08,21852.0,36.0,607.0,A
4227,7890,monthly,1996-03-26,2.0,5957.0,204,609588,57445,,,F,1951-06-05,23,Cheb,west Bohemia,87419,21,11,4,3,9,85.5,8624,1.7,2.66,102,2879.0,3198,1,1997-10-14,79344.0,48.0,1653.0,C
4228,7894,monthly,1996-04-09,3.0,11738.7,286,2889606,44600,classic,1996-11-02,M,1969-02-17,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.6,1.29,110,1029.0,1127,1,1997-10-21,153144.0,36.0,4254.0,C
4229,7907,monthly,1996-07-27,2.0,14443.2,203,2071087,58826,,,M,1960-06-23,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.6,7.75,81,9878.0,10108,2,1997-08-31,97392.0,12.0,8116.0,A
4230,7926,weekly,1996-06-09,1.0,3505.0,191,2369853,69131,,,F,1950-03-02,69,Jesenik,north Moravia,42821,4,13,5,1,3,48.4,8173,,7.01,124,,1358,1,1996-09-22,84120.0,24.0,3505.0,A
4231,7944,monthly,1993-12-27,,,331,2623920,113983,,,F,1968-01-21,59,Kromeriz,south Moravia,108871,41,29,7,2,6,62.1,8444,3.2,3.47,106,2595.0,2305,1,,,,,
