,account_id,district_id,frequency,date
3911,4385,23,POPLATEK MESICNE,1993-11-23
3912,4386,51,POPLATEK TYDNE,1997-11-29
3913,4389,77,POPLATEK MESICNE,1996-07-28
3914,4405,41,POPLATEK MESICNE,1996-09-08
3915,4408,71,POPLATEK TYDNE,1994-04-11
3916,4413,74,POPLATEK TYDNE,1994-01-15
3917,4414,24,POPLATEK MESICNE,1993-09-10
3918,4415,73,POPLATEK MESICNE,1995-07-05
3919,4416,14,POPLATEK MESICNE,1994-02-12
3920,4418,66,POPLATEK MESICNE,1994-02-09
3921,4423,39,POPLATEK MESICNE,1995-04-26
3922,4424,48,POPLATEK MESICNE,1996-01-29
3923,4427,32,POPLATEK MESICNE,1993-06-07
3924,4434,41,POPLATEK MESICNE,1994-12-09
3925,4437,40,POPLATEK MESICNE,1993-09-24
3926,4438,48,POPLATEK MESICNE,1996-08-04
3927,4439,30,POPLATEK MESICNE,1995-12-25
3928,4442,54,POPLATEK MESICNE,1996-08-08
3929,4445,47,POPLATEK MESICNE,1997-08-07
3930,4447,62,POPLATEK MESICNE,1996-06-16
3931,4448,60,POPLATEK MESICNE,1993-06-02
3932,4454,63,POPLATEK MESICNE,1996-12-21
3933,4456,14,POPLATEK MESICNE,1996-09-03
3934,4458,60,POPLATEK MESICNE,1996-04-23
3935,4462,73,POPLATEK TYDNE,1995-12-27
3936,4463,67,POPLATEK MESICNE,1993-09-03
3937,4467,17,POPLATEK TYDNE,1997-04-13
3938,4470,16,POPLATEK MESICNE,1993-11-01
3939,4471,4,POPLATEK TYDNE,1997-06-09
3940,4473,45,POPLATEK MESICNE,1995-10-09
3941,4475,72,POPLATEK MESICNE,1997-04-16
3942,4476,24,POPLATEK MESICNE,1994-11-10
3943,4478,70,POPLATEK MESICNE,1993-07-23
3944,4480,58,POPLATEK MESICNE,1996-08-19
3945,4484,54,POPLATEK MESICNE,1993-02-03
3946,4488,33,POPLATEK MESICNE,1996-04-24
3947,4493,61,POPLATEK PO OBRATU,1996-10-15
3948,4503,50,POPLATEK MESICNE,1995-01-03
3949,4511,33,POPLATEK MESICNE,1993-09-26
3950,4514,69,POPLATEK MESICNE,1993-12-18
3951,4519,8,POPLATEK MESICNE,1994-06-08
3952,4526,63,POPLATEK MESICNE,1993-11-29
3953,4527,9,POPLATEK MESICNE,1997-06-01
3954,4533,68,POPLATEK MESICNE,1997-08-03
3955,4534,63,POPLATEK MESICNE,1997-01-18
3956,4537,53,POPLATEK TYDNE,1996-07-18
3957,4538,70,POPLATEK MESICNE,1995-05-07
3958,4543,33,POPLATEK MESICNE,1993-10-08
3959,4550,56,POPLATEK MESICNE,1997-02-06
3960,4576,27,POPLATEK MESICNE,1993-06-05
3961,4580,9,POPLATEK MESICNE,1994-08-27
3962,4585,27,POPLATEK MESICNE,1996-06-08
3963,4588,12,POPLATEK MESICNE,1996-08-27
3964,4589,4,POPLATEK MESICNE,1995-05-22
3965,4596,74,POPLATEK MESICNE,1993-03-09
3966,4616,1,POPLATEK MESICNE,1997-09-24
3967,4618,3,POPLATEK MESICNE,1996-07-21
3968,4626,9,POPLATEK MESICNE,1996-06-15
3969,4631,77,POPLATEK PO OBRATU,1996-12-12
3970,4650,4,POPLATEK MESICNE,1995-10-15
3971,4659,56,POPLATEK MESICNE,1993-10-08
3972,4660,63,POPLATEK MESICNE,1997-01-03
3973,4681,70,POPLATEK MESICNE,1995-08-08
3974,4715,8,POPLATEK MESICNE,1996-10-28
3975,4725,73,POPLATEK MESICNE,1997-04-14
3976,4727,2,POPLATEK MESICNE,1995-02-13
3977,4729,66,POPLATEK MESICNE,1997-05-23
3978,4743,64,POPLATEK MESICNE,1993-05-05
3979,4746,54,POPLATEK MESICNE,1997-02-21
3980,4753,1,POPLATEK MESICNE,1996-11-07
3981,4768,39,POPLATEK MESICNE,1996-06-17
3982,4774,66,POPLATEK MESICNE,1994-01-14
3983,4784,46,POPLATEK MESICNE,1997-08-08
3984,4794,72,POPLATEK MESICNE,1996-12-18
3985,4803,26,POPLATEK MESICNE,1996-06-08
3986,4825,15,POPLATEK MESICNE,1994-06-04
3987,4851,52,POPLATEK MESICNE,1996-02-04
3988,4852,47,POPLATEK MESICNE,1995-04-13
3989,4858,67,POPLATEK MESICNE,1997-06-21
3990,4863,5,POPLATEK MESICNE,1996-03-12
3991,4894,14,POPLATEK MESICNE,1993-06-20
3992,4907,42,POPLATEK MESICNE,1994-02-06
3993,4937,12,POPLATEK MESICNE,1993-02-20
3994,4948,43,POPLATEK MESICNE,1995-07-29
3995,4949,33,POPLATEK MESICNE,1996-10-14
3996,4969,60,POPLATEK TYDNE,1996-08-19
3997,4981,54,POPLATEK MESICNE,1996-01-22
3998,4994,1,POPLATEK TYDNE,1996-01-11
3999,4995,20,POPLATEK TYDNE,1994-08-01
4000,4999,1,POPLATEK MESICNE,1996-02-12
4001,5001,53,POPLATEK MESICNE,1995-12-15
4002,5011,31,POPLATEK MESICNE,1993-08-25
4003,5024,70,POPLATEK MESICNE,1995-08-20
4004,5033,54,POPLATEK MESICNE,1995-08-03
4005,5063,43,POPLATEK MESICNE,1995-10-11
4006,5065,66,POPLATEK MESICNE,1993-01-24
4007,5066,13,POPLATEK TYDNE,1995-08-27
4008,5072,6,POPLATEK MESICNE,1996-04-12
4009,5092,74,POPLATEK MESICNE,1993-12-21
4010,5118,72,POPLATEK MESICNE,1995-08-05
4011,5120,1,POPLATEK MESICNE,1993-06-21
4012,5125,1,POPLATEK MESICNE,1995-09-14
4013,5126,58,POPLATEK MESICNE,1995-04-03
4014,5129,68,POPLATEK MESICNE,1993-06-08
4015,5133,68,POPLATEK TYDNE,1996-12-08
4016,5164,5,POPLATEK MESICNE,1997-05-13
4017,5180,54,POPLATEK MESICNE,1997-02-24
4018,5181,75,POPLATEK MESICNE,1996-02-03
4019,5194,1,POPLATEK PO OBRATU,1995-05-05
4020,5196,13,POPLATEK TYDNE,1997-06-29
4021,5213,1,POPLATEK MESICNE,1995-08-18
4022,5215,55,POPLATEK MESICNE,1993-07-01
4023,5228,77,POPLATEK PO OBRATU,1993-06-23
4024,5250,8,POPLATEK TYDNE,1996-07-20
4025,5256,72,POPLATEK PO OBRATU,1993-10-25
4026,5263,64,POPLATEK MESICNE,1995-07-14
4027,5267,4,POPLATEK MESICNE,1996-01-12
4028,5269,49,POPLATEK MESICNE,1996-07-04
4029,5270,44,POPLATEK MESICNE,1993-01-13
4030,5283,15,POPLATEK MESICNE,1997-09-18
4031,5290,34,POPLATEK MESICNE,1997-07-21
4032,5305,47,POPLATEK MESICNE,1996-09-16
4033,5313,40,POPLATEK MESICNE,1993-04-29
4034,5317,28,POPLATEK MESICNE,1996-10-20
4035,5343,64,POPLATEK MESICNE,1993-06-08
4036,5357,70,POPLATEK MESICNE,1994-12-18
4037,5358,4,POPLATEK MESICNE,1995-05-18
4038,5362,76,POPLATEK TYDNE,1996-09-06
4039,5366,70,POPLATEK MESICNE,1993-08-09
4040,5369,54,POPLATEK MESICNE,1993-02-25
4041,5372,48,POPLATEK MESICNE,1993-05-08
4042,5385,44,POPLATEK TYDNE,1993-05-21
4043,5387,1,POPLATEK MESICNE,1993-10-05
4044,5395,47,POPLATEK MESICNE,1996-04-26
4045,5422,66,POPLATEK MESICNE,1994-10-22
4046,5423,15,POPLATEK MESICNE,1993-05-02
4047,5428,24,POPLATEK MESICNE,1993-04-14
4048,5429,71,POPLATEK MESICNE,1995-09-22
4049,5442,34,POPLATEK MESICNE,1993-03-22
4050,5445,72,POPLATEK MESICNE,1997-02-19
4051,5472,1,POPLATEK MESICNE,1993-05-04
4052,5477,57,POPLATEK MESICNE,1995-12-17
4053,5481,52,POPLATEK MESICNE,1993-08-16
4054,5483,13,POPLATEK MESICNE,1993-03-28
4055,5505,1,POPLATEK MESICNE,1996-04-26
4056,5541,43,POPLATEK MESICNE,1995-03-24
4057,5546,43,POPLATEK MESICNE,1993-05-28
4058,5572,15,POPLATEK MESICNE,1997-08-11
4059,5574,13,POPLATEK TYDNE,1994-07-14
4060,5591,9,POPLATEK MESICNE,1996-03-16
4061,5593,15,POPLATEK MESICNE,1996-02-27
4062,5602,19,POPLATEK PO OBRATU,1996-07-10
4063,5622,70,POPLATEK MESICNE,1993-02-08
4064,5628,61,POPLATEK MESICNE,1994-06-17
4065,5632,5,POPLATEK TYDNE,1994-11-15
4066,5648,59,POPLATEK MESICNE,1997-06-13
4067,5650,10,POPLATEK PO OBRATU,1995-01-08
4068,5661,53,POPLATEK MESICNE,1995-12-20
4069,5692,66,POPLATEK MESICNE,1996-02-25
4070,5698,1,POPLATEK MESICNE,1997-09-04
4071,5700,42,POPLATEK MESICNE,1993-07-20
4072,5708,64,POPLATEK TYDNE,1997-10-12
4073,5724,14,POPLATEK PO OBRATU,1995-04-19
4074,5726,17,POPLATEK PO OBRATU,1996-04-19
4075,5735,52,POPLATEK MESICNE,1995-01-25
4076,5740,43,POPLATEK MESICNE,1993-04-16
4077,5742,74,POPLATEK PO OBRATU,1995-07-05
4078,5758,44,POPLATEK MESICNE,1997-07-28
4079,5767,72,POPLATEK MESICNE,1993-06-16
4080,5774,1,POPLATEK MESICNE,1995-06-08
4081,5794,70,POPLATEK MESICNE,1995-07-14
4082,5817,77,POPLATEK PO OBRATU,1996-12-10
4083,5837,5,POPLATEK MESICNE,1996-07-18
4084,5868,44,POPLATEK MESICNE,1993-02-02
4085,5870,75,POPLATEK MESICNE,1997-09-17
4086,5878,76,POPLATEK MESICNE,1996-11-19
4087,5891,54,POPLATEK MESICNE,1993-01-25
4088,5912,45,POPLATEK MESICNE,1996-10-25
4089,5927,15,POPLATEK MESICNE,1993-11-26
4090,5944,27,POPLATEK MESICNE,1997-06-06
4091,5952,50,POPLATEK MESICNE,1993-09-07
4092,5984,11,POPLATEK MESICNE,1993-11-11
4093,5991,1,POPLATEK MESICNE,1993-11-21
4094,6030,47,POPLATEK MESICNE,1993-08-24
4095,6034,6,POPLATEK TYDNE,1993-03-19
4096,6040,1,POPLATEK MESICNE,1993-04-22
4097,6051,56,POPLATEK MESICNE,1993-08-28
4098,6061,1,POPLATEK MESICNE,1997-03-08
4099,6062,24,POPLATEK MESICNE,1996-08-28
4100,6064,49,POPLATEK MESICNE,1997-01-11
4101,6075,19,POPLATEK MESICNE,1996-09-15
4102,6083,6,POPLATEK TYDNE,1996-09-19
4103,6097,29,POPLATEK MESICNE,1997-06-15
4104,6118,1,POPLATEK TYDNE,1994-03-07
4105,6138,54,POPLATEK MESICNE,1997-01-22
4106,6148,74,POPLATEK MESICNE,1993-12-27
4107,6157,34,POPLATEK MESICNE,1996-11-11
4108,6158,67,POPLATEK MESICNE,1996-05-13
4109,6226,74,POPLATEK TYDNE,1993-07-26
4110,6265,5,POPLATEK MESICNE,1996-11-01
4111,6273,38,POPLATEK MESICNE,1993-07-21
4112,6281,56,POPLATEK MESICNE,1993-06-08
4113,6289,64,POPLATEK MESICNE,1995-04-05
4114,6306,64,POPLATEK MESICNE,1997-03-04
4115,6321,1,POPLATEK MESICNE,1994-09-10
4116,6353,26,POPLATEK MESICNE,1993-11-26
4117,6358,3,POPLATEK MESICNE,1995-05-27
4118,6363,74,POPLATEK MESICNE,1993-08-01
4119,6397,48,POPLATEK MESICNE,1995-03-15
4120,6400,31,POPLATEK PO OBRATU,1995-10-09
4121,6425,31,POPLATEK MESICNE,1993-03-29
4122,6434,1,POPLATEK MESICNE,1995-05-08
4123,6440,1,POPLATEK MESICNE,1996-11-01
4124,6453,34,POPLATEK MESICNE,1996-07-27
4125,6461,50,POPLATEK MESICNE,1996-07-17
4126,6463,16,POPLATEK MESICNE,1995-09-11
4127,6472,61,POPLATEK MESICNE,1994-02-08
4128,6473,12,POPLATEK MESICNE,1993-01-26
4129,6495,6,POPLATEK MESICNE,1996-07-23
4130,6505,7,POPLATEK MESICNE,1997-09-13
4131,6510,74,POPLATEK MESICNE,1996-12-18
4132,6511,72,POPLATEK MESICNE,1994-06-10
4133,6512,34,POPLATEK TYDNE,1996-02-03
4134,6555,38,POPLATEK TYDNE,1993-03-05
4135,6592,1,POPLATEK MESICNE,1996-10-20
4136,6602,74,POPLATEK MESICNE,1997-08-04
4137,6609,16,POPLATEK MESICNE,1995-03-27
4138,6636,72,POPLATEK TYDNE,1993-08-04
4139,6649,1,POPLATEK MESICNE,1995-07-08
4140,6678,54,POPLATEK MESICNE,1996-01-03
4141,6686,61,POPLATEK MESICNE,1996-02-10
4142,6688,16,POPLATEK MESICNE,1996-06-25
4143,6699,35,POPLATEK MESICNE,1996-06-08
4144,6701,49,POPLATEK TYDNE,1993-03-15
4145,6706,38,POPLATEK MESICNE,1996-12-28
4146,6715,48,POPLATEK TYDNE,1993-09-15
4147,6738,62,POPLATEK MESICNE,1994-07-28
4148,6792,1,POPLATEK MESICNE,1996-05-11
4149,6806,1,POPLATEK MESICNE,1993-11-26
4150,6856,43,POPLATEK MESICNE,1995-08-19
4151,6866,14,POPLATEK MESICNE,1997-10-02
4152,6872,15,POPLATEK MESICNE,1995-09-02
4153,6897,48,POPLATEK MESICNE,1993-04-23
4154,6902,60,POPLATEK MESICNE,1996-10-22
4155,6910,76,POPLATEK MESICNE,1995-04-04
4156,6922,3,POPLATEK TYDNE,1997-05-12
4157,6924,74,POPLATEK MESICNE,1994-06-01
4158,6927,74,POPLATEK TYDNE,1995-12-08
4159,6930,41,POPLATEK MESICNE,1993-09-08
4160,6950,36,POPLATEK MESICNE,1996-10-12
4161,6985,38,POPLATEK MESICNE,1995-07-27
4162,7011,75,POPLATEK MESICNE,1993-10-08
4163,7033,75,POPLATEK MESICNE,1996-07-03
4164,7045,51,POPLATEK MESICNE,1996-12-26
4165,7049,69,POPLATEK MESICNE,1997-10-12
4166,7052,55,POPLATEK PO OBRATU,1997-07-17
4167,7082,57,POPLATEK MESICNE,1996-09-06
4168,7099,1,POPLATEK MESICNE,1996-08-20
4169,7101,54,POPLATEK MESICNE,1996-07-06
4170,7123,64,POPLATEK PO OBRATU,1993-04-14
4171,7133,1,POPLATEK MESICNE,1993-09-17
4172,7136,12,POPLATEK TYDNE,1995-04-09
4173,7156,71,POPLATEK MESICNE,1997-09-11
4174,7176,1,POPLATEK MESICNE,1996-12-07
4175,7180,7,POPLATEK TYDNE,1997-06-12
4176,7181,77,POPLATEK PO OBRATU,1996-07-02
4177,7184,5,POPLATEK MESICNE,1995-06-19
4178,7190,49,POPLATEK MESICNE,1993-09-06
4179,7203,71,POPLATEK MESICNE,1993-03-26
4180,7231,10,POPLATEK MESICNE,1993-03-14
4181,7240,17,POPLATEK MESICNE,1996-04-23
4182,7262,70,POPLATEK MESICNE,1996-08-30
4183,7274,11,POPLATEK MESICNE,1997-09-28
4184,7401,1,POPLATEK MESICNE,1993-02-26
4185,7418,21,POPLATEK MESICNE,1995-04-07
4186,7424,68,POPLATEK MESICNE,1996-07-28
4187,7437,19,POPLATEK TYDNE,1997-08-08
4188,7445,64,POPLATEK MESICNE,1993-03-18
4189,7449,1,POPLATEK MESICNE,1993-11-24
4190,7454,4,POPLATEK MESICNE,1993-04-19
4191,7465,1,POPLATEK TYDNE,1996-12-19
4192,7485,39,POPLATEK MESICNE,1993-07-28
4193,7487,4,POPLATEK MESICNE,1995-10-01
4194,7520,9,POPLATEK MESICNE,1996-03-29
4195,7523,63,POPLATEK MESICNE,1994-08-29
4196,7542,54,POPLATEK MESICNE,1996-05-16
4197,7546,43,POPLATEK MESICNE,1994-09-03
4198,7559,56,POPLATEK MESICNE,1997-05-24
4199,7562,72,POPLATEK TYDNE,1995-01-17
4200,7565,59,POPLATEK MESICNE,1996-04-02
4201,7594,16,POPLATEK MESICNE,1996-02-16
4202,7606,21,POPLATEK MESICNE,1995-03-15
4203,7607,1,POPLATEK MESICNE,1993-09-05
4204,7614,62,POPLATEK MESICNE,1995-02-08
4205,7618,72,POPLATEK TYDNE,1995-06-13
4206,7632,68,POPLATEK MESICNE,1996-09-22
4207,7636,40,POPLATEK MESICNE,1996-10-08
4208,7637,46,POPLATEK MESICNE,1996-08-19
4209,7674,1,POPLATEK MESICNE,1996-07-21
4210,7713,50,POPLATEK TYDNE,1996-05-25
4211,7721,13,POPLATEK MESICNE,1997-07-03
4212,7733,19,POPLATEK TYDNE,1996-07-08
4213,7745,2,POPLATEK MESICNE,1996-11-29
4214,7753,74,POPLATEK MESICNE,1993-02-08
4215,7765,52,POPLATEK TYDNE,1994-07-10
4216,7769,23,POPLATEK MESICNE,1993-10-03
4217,7774,74,POPLATEK PO OBRATU,1993-09-14
4218,7795,64,POPLATEK MESICNE,1995-01-05
4219,7815,19,POPLATEK TYDNE,1995-04-09
4220,7819,38,POPLATEK MESICNE,1993-08-01
4221,7824,60,POPLATEK MESICNE,1994-05-17
4222,7828,36,POPLATEK MESICNE,1996-01-05
4223,7844,1,POPLATEK MESICNE,1993-11-26
4224,7857,75,POPLATEK MESICNE,1993-08-04
4225,7859,52,POPLATEK MESICNE,1995-03-14
4226,7861,34,POPLATEK MESICNE,1995-04-22
4227,7890,23,POPLATEK MESICNE,1996-03-26
4228,7894,27,POPLATEK MESICNE,1996-04-09
4229,7907,70,POPLATEK MESICNE,1996-07-27
4230,7926,69,POPLATEK TYDNE,1996-06-09
4231,7944,59,POPLATEK MESICNE,1993-12-27
4232,7957,51,POPLATEK MESICNE,1995-09-07
4233,7965,55,POPLATEK MESICNE,1993-11-08
4234,7966,54,POPLATEK MESICNE,1996-12-27
4235,7990,9,POPLATEK MESICNE,1996-08-30
4236,7997,10,POPLATEK MESICNE,1996-04-25
4237,8026,36,POPLATEK MESICNE,1997-03-23
4238,8027,44,POPLATEK TYDNE,1993-07-07
4239,8038,47,POPLATEK MESICNE,1996-08-17
4240,8039,9,POPLATEK MESICNE,1995-12-17
4241,8041,1,POPLATEK MESICNE,1993-10-10
4242,8051,1,POPLATEK TYDNE,1993-02-07
4243,8073,24,POPLATEK PO OBRATU,1993-09-03
4244,8085,73,POPLATEK MESICNE,1996-04-08
4245,8092,54,POPLATEK MESICNE,1995-01-11
4246,8094,67,POPLATEK MESICNE,1996-11-24
4247,8114,59,POPLATEK MESICNE,1995-10-14
4248,8127,37,POPLATEK MESICNE,1994-10-13
4249,8129,45,POPLATEK MESICNE,1993-06-26
4250,8132,5,POPLATEK TYDNE,1993-04-17
4251,8149,64,POPLATEK PO OBRATU,1997-05-14
4252,8153,9,POPLATEK MESICNE,1997-07-02
4253,8158,48,POPLATEK TYDNE,1996-06-16
4254,8159,26,POPLATEK MESICNE,1995-02-08
4255,8169,29,POPLATEK MESICNE,1995-11-28
4256,8173,11,POPLATEK MESICNE,1993-07-05
4257,8212,52,POPLATEK PO OBRATU,1993-08-21
4258,8225,50,POPLATEK MESICNE,1996-12-07
4259,8260,31,POPLATEK MESICNE,1993-03-24
4260,8261,13,POPLATEK MESICNE,1993-05-12
4261,8268,59,POPLATEK MESICNE,1996-09-19
4262,8316,70,POPLATEK MESICNE,1994-06-04
4263,8320,51,POPLATEK MESICNE,1997-01-19
4264,8321,77,POPLATEK MESICNE,1993-04-12
4265,8327,1,POPLATEK TYDNE,1995-08-08
4266,8330,48,POPLATEK MESICNE,1993-03-28
4267,8341,64,POPLATEK MESICNE,1996-12-27
4268,8377,29,POPLATEK MESICNE,1993-11-20
4269,8381,14,POPLATEK MESICNE,1996-09-17
4270,8405,20,POPLATEK MESICNE,1994-05-10
4271,8411,20,POPLATEK MESICNE,1994-12-02
4272,8475,4,POPLATEK MESICNE,1993-09-08
4273,8489,19,POPLATEK MESICNE,1993-09-18
4274,8492,2,POPLATEK MESICNE,1994-06-29
4275,8505,70,POPLATEK MESICNE,1997-03-20
4276,8519,23,POPLATEK MESICNE,1993-04-02
4277,8523,54,POPLATEK MESICNE,1996-11-25
4278,8533,47,POPLATEK MESICNE,1995-10-10
4279,8547,14,POPLATEK TYDNE,1995-07-17
4280,8558,1,POPLATEK PO OBRATU,1994-02-27
4281,8564,68,POPLATEK MESICNE,1993-09-12
4282,8566,74,POPLATEK MESICNE,1993-10-08
4283,8625,64,POPLATEK MESICNE,1993-11-10
4284,8628,2,POPLATEK PO OBRATU,1996-10-15
4285,8639,46,POPLATEK MESICNE,1997-08-22
4286,8645,60,POPLATEK MESICNE,1997-06-23
4287,8680,17,POPLATEK MESICNE,1996-02-12
4288,8688,66,POPLATEK MESICNE,1996-11-22
4289,8713,53,POPLATEK MESICNE,1997-05-18
4290,8742,70,POPLATEK MESICNE,1997-01-28
4291,8759,1,POPLATEK MESICNE,1993-09-18
4292,8772,1,POPLATEK MESICNE,1996-05-16
4293,8776,64,POPLATEK MESICNE,1994-08-24
4294,8784,1,POPLATEK MESICNE,1996-10-16
4295,8856,15,POPLATEK MESICNE,1994-12-18
4296,8896,28,POPLATEK PO OBRATU,1996-05-02
4297,8899,1,POPLATEK TYDNE,1994-09-05
4298,8919,62,POPLATEK MESICNE,1997-07-03
4299,8926,1,POPLATEK MESICNE,1997-03-21
4300,8931,63,POPLATEK TYDNE,1996-01-01
4301,8934,51,POPLATEK MESICNE,1993-06-06
4302,8957,1,POPLATEK MESICNE,1993-11-13
4303,8972,70,POPLATEK MESICNE,1996-05-21
4304,8982,64,POPLATEK MESICNE,1993-09-25
4305,8998,61,POPLATEK MESICNE,1995-05-24
4306,9006,40,POPLATEK TYDNE,1994-09-02
4307,9017,70,POPLATEK MESICNE,1995-11-22
4308,9024,1,POPLATEK MESICNE,1996-01-05
4309,9030,72,POPLATEK MESICNE,1995-01-21
4310,9031,47,POPLATEK MESICNE,1997-01-15
4311,9034,1,POPLATEK MESICNE,1993-06-28
4312,9037,1,POPLATEK MESICNE,1996-10-22
4313,9041,1,POPLATEK MESICNE,1993-08-03
4314,9051,5,POPLATEK TYDNE,1996-01-17
4315,9052,43,POPLATEK PO OBRATU,1995-08-30
4316,9093,47,POPLATEK MESICNE,1993-06-16
4317,9104,10,POPLATEK MESICNE,1994-01-21
4318,9138,26,POPLATEK MESICNE,1996-07-18
4319,9140,32,POPLATEK MESICNE,1997-08-18
4320,9153,9,POPLATEK MESICNE,1996-12-12
4321,9156,18,POPLATEK MESICNE,1997-09-14
4322,9159,64,POPLATEK MESICNE,1996-08-02
4323,9167,56,POPLATEK MESICNE,1997-04-02
4324,9179,28,POPLATEK MESICNE,1997-01-21
4325,9188,45,POPLATEK MESICNE,1993-02-08
4326,9192,1,POPLATEK MESICNE,1994-08-16
4327,9199,72,POPLATEK MESICNE,1996-05-15
4328,9201,69,POPLATEK MESICNE,1996-10-28
4329,9203,70,POPLATEK MESICNE,1993-02-27
4330,9208,29,POPLATEK MESICNE,1997-05-24
4331,9225,11,POPLATEK MESICNE,1996-01-01
4332,9227,51,POPLATEK MESICNE,1997-11-04
4333,9235,37,POPLATEK MESICNE,1995-06-24
4334,9236,11,POPLATEK MESICNE,1993-08-18
4335,9241,74,POPLATEK MESICNE,1996-09-25
4336,9242,57,POPLATEK MESICNE,1996-03-15
4337,9263,68,POPLATEK MESICNE,1996-06-04
4338,9265,1,POPLATEK MESICNE,1993-02-04
4339,9307,68,POPLATEK MESICNE,1993-01-24
4340,9333,36,POPLATEK MESICNE,1996-11-08
4341,9337,30,POPLATEK MESICNE,1993-09-13
4342,9353,59,POPLATEK MESICNE,1995-11-03
4343,9377,1,POPLATEK MESICNE,1995-09-17
4344,9403,1,POPLATEK TYDNE,1993-03-27
4345,9422,70,POPLATEK MESICNE,1996-03-06
4346,9424,54,POPLATEK MESICNE,1996-12-30
4347,9433,59,POPLATEK MESICNE,1997-08-14
4348,9455,73,POPLATEK MESICNE,1996-11-03
4349,9472,1,POPLATEK TYDNE,1993-07-06
4350,9484,5,POPLATEK MESICNE,1997-04-26
4351,9491,7,POPLATEK TYDNE,1996-08-08
4352,9493,64,POPLATEK MESICNE,1995-04-02
4353,9494,21,POPLATEK MESICNE,1996-05-10
4354,9504,9,POPLATEK MESICNE,1996-01-29
4355,9510,1,POPLATEK MESICNE,1996-06-09
4356,9513,59,POPLATEK MESICNE,1996-05-12
4357,9528,19,POPLATEK MESICNE,1996-11-07
4358,9548,62,POPLATEK MESICNE,1996-06-07
4359,9549,4,POPLATEK MESICNE,1997-01-17
4360,9560,1,POPLATEK MESICNE,1997-07-13
4361,9583,31,POPLATEK TYDNE,1994-05-22
4362,9591,74,POPLATEK MESICNE,1993-05-20
4363,9627,65,POPLATEK PO OBRATU,1994-07-22
4364,9631,11,POPLATEK MESICNE,1996-06-25
4365,9633,70,POPLATEK MESICNE,1996-01-08
4366,9635,70,POPLATEK MESICNE,1993-01-05
4367,9640,1,POPLATEK MESICNE,1993-03-13
4368,9645,38,POPLATEK MESICNE,1996-01-23
4369,9646,1,POPLATEK TYDNE,1996-07-30
4370,9656,61,POPLATEK MESICNE,1993-11-14
4371,9673,76,POPLATEK MESICNE,1997-06-07
4372,9677,8,POPLATEK MESICNE,1996-10-13
4373,9703,68,POPLATEK MESICNE,1993-07-15
4374,9707,70,POPLATEK MESICNE,1993-04-24
4375,9730,54,POPLATEK MESICNE,1997-01-01
4376,9731,54,POPLATEK PO OBRATU,1994-12-01
4377,9750,74,POPLATEK MESICNE,1994-05-16
4378,9790,52,POPLATEK MESICNE,1995-11-09
4379,9814,64,POPLATEK TYDNE,1995-01-19
4380,9826,68,POPLATEK MESICNE,1996-08-23
4381,9828,11,POPLATEK MESICNE,1993-05-20
4382,9833,20,POPLATEK MESICNE,1993-07-24
4383,9859,27,POPLATEK MESICNE,1996-07-08
4384,9869,12,POPLATEK MESICNE,1993-08-21
4385,9883,1,POPLATEK MESICNE,1993-03-19
4386,9897,1,POPLATEK MESICNE,1995-03-04
4387,9928,60,POPLATEK MESICNE,1995-11-09
4388,10001,24,POPLATEK MESICNE,1995-05-28
4389,10005,64,POPLATEK MESICNE,1997-11-29
4390,10018,8,POPLATEK MESICNE,1995-07-23
4391,10019,8,POPLATEK MESICNE,1995-06-15
4392,10022,1,POPLATEK MESICNE,1997-05-07
4393,10036,1,POPLATEK MESICNE,1993-09-13
4394,10049,17,POPLATEK MESICNE,1996-03-28
4395,10063,4,POPLATEK TYDNE,1996-10-13
4396,10065,76,POPLATEK MESICNE,1996-03-30
4397,10068,1,POPLATEK MESICNE,1997-04-02
4398,10079,62,POPLATEK MESICNE,1993-05-06
4399,10093,1,POPLATEK TYDNE,1994-07-01
4400,10105,55,POPLATEK MESICNE,1993-04-28
4401,10131,1,POPLATEK MESICNE,1993-11-27
4402,10134,22,POPLATEK MESICNE,1997-04-26
4403,10148,34,POPLATEK MESICNE,1997-01-13
4404,10152,34,POPLATEK MESICNE,1997-09-28
4405,10202,70,POPLATEK MESICNE,1996-07-08
4406,10215,38,POPLATEK MESICNE,1996-04-12
4407,10220,44,POPLATEK MESICNE,1996-08-26
4408,10227,62,POPLATEK PO OBRATU,1993-09-27
4409,10233,27,POPLATEK MESICNE,1996-02-21
4410,10243,44,POPLATEK MESICNE,1997-09-03
4411,10257,27,POPLATEK MESICNE,1997-05-01
4412,10266,54,POPLATEK MESICNE,1993-06-10
4413,10280,69,POPLATEK MESICNE,1996-12-01
4414,10297,14,POPLATEK MESICNE,1996-01-19
4415,10320,68,POPLATEK MESICNE,1993-07-11
4416,10343,8,POPLATEK MESICNE,1997-05-22
4417,10345,36,POPLATEK MESICNE,1996-04-07
4418,10351,23,POPLATEK MESICNE,1995-05-04
4419,10361,21,POPLATEK MESICNE,1996-06-21
4420,10364,55,POPLATEK MESICNE,1993-01-17
4421,10365,22,POPLATEK MESICNE,1995-09-02
4422,10404,1,POPLATEK MESICNE,1996-12-30
4423,10411,39,POPLATEK PO OBRATU,1995-11-23
4424,10436,60,POPLATEK MESICNE,1996-03-21
4425,10439,66,POPLATEK MESICNE,1993-11-21
