,Total day charge,Total intl calls,Area code_415,Area code_510,Total eve minutes,Total day minutes,Total day calls,Voice mail plan,Area code_408,Customer service calls,International plan,Churn,Number vmail messages,Total intl minutes,Total intl charge,Total eve charge
2811,37.94,2.0,1.0,0.0,214.4,223.2,76.0,0.0,0.0,3.0,0.0,0.0,0.0,10.1,2.73,18.22
2812,53.65,3.0,0.0,1.0,208.9,315.6,105.0,1.0,0.0,3.0,0.0,0.0,21.0,12.1,3.27,17.76
2813,32.27,3.0,1.0,0.0,197.3,189.8,111.0,0.0,0.0,2.0,0.0,0.0,0.0,14.9,4.02,16.77
2814,26.42,4.0,0.0,1.0,188.5,155.4,110.0,1.0,0.0,3.0,0.0,0.0,29.0,8.0,2.16,16.02
2815,26.21,4.0,0.0,1.0,268.6,154.2,91.0,0.0,0.0,6.0,0.0,0.0,0.0,10.9,2.94,22.83
2816,30.4,3.0,1.0,0.0,178.4,178.8,94.0,0.0,0.0,1.0,0.0,0.0,0.0,7.5,2.03,15.16
2817,25.38,4.0,0.0,0.0,273.6,149.3,104.0,0.0,1.0,0.0,0.0,0.0,0.0,9.1,2.46,23.26
2818,16.1,6.0,1.0,0.0,154.4,94.7,111.0,1.0,0.0,2.0,1.0,0.0,32.0,10.6,2.86,13.12
2819,37.88,2.0,1.0,0.0,203.0,222.8,101.0,0.0,0.0,2.0,0.0,0.0,0.0,6.9,1.86,17.26
2820,42.48,6.0,0.0,1.0,242.5,249.9,95.0,0.0,0.0,1.0,1.0,1.0,0.0,15.3,4.13,20.61
2821,14.82,5.0,0.0,1.0,169.3,87.2,92.0,1.0,0.0,6.0,0.0,1.0,36.0,10.9,2.94,14.39
2822,38.22,2.0,1.0,0.0,190.0,224.8,111.0,0.0,0.0,1.0,0.0,0.0,0.0,9.2,2.48,16.15
2823,44.4,5.0,0.0,1.0,214.2,261.2,122.0,1.0,0.0,2.0,0.0,0.0,39.0,12.7,3.43,18.21
2824,33.41,5.0,1.0,0.0,175.8,196.5,98.0,1.0,0.0,0.0,0.0,0.0,26.0,13.4,3.62,14.94
2825,28.44,6.0,0.0,1.0,198.5,167.3,119.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,2.97,16.87
2826,18.63,5.0,1.0,0.0,137.6,109.6,88.0,0.0,0.0,2.0,0.0,0.0,0.0,11.0,2.97,11.7
2827,47.02,6.0,0.0,1.0,220.1,276.6,99.0,1.0,0.0,2.0,0.0,0.0,30.0,9.8,2.65,18.71
2828,31.76,5.0,1.0,0.0,261.0,186.8,124.0,1.0,0.0,0.0,0.0,0.0,35.0,15.0,4.05,22.19
2829,21.57,3.0,1.0,0.0,166.9,126.9,97.0,1.0,0.0,5.0,1.0,1.0,28.0,8.8,2.38,14.19
2830,28.8,4.0,0.0,1.0,197.2,169.4,107.0,0.0,0.0,1.0,0.0,0.0,0.0,10.7,2.89,16.76
2831,37.25,4.0,0.0,0.0,242.9,219.1,100.0,0.0,1.0,2.0,1.0,0.0,0.0,10.1,2.73,20.65
2832,41.09,4.0,0.0,1.0,142.0,241.7,87.0,1.0,0.0,1.0,0.0,0.0,27.0,9.4,2.54,12.07
2833,47.79,9.0,1.0,0.0,143.7,281.1,83.0,1.0,0.0,1.0,0.0,0.0,22.0,11.2,3.02,12.21
2834,47.79,3.0,1.0,0.0,198.0,281.1,88.0,1.0,0.0,0.0,1.0,0.0,45.0,7.5,2.03,16.83
2835,23.43,3.0,1.0,0.0,286.3,137.8,86.0,0.0,0.0,2.0,0.0,0.0,0.0,14.1,3.81,24.34
2836,25.25,7.0,0.0,0.0,219.4,148.5,126.0,0.0,1.0,1.0,1.0,1.0,0.0,14.5,3.92,18.65
2837,32.98,4.0,0.0,1.0,242.0,194.0,118.0,0.0,0.0,1.0,0.0,0.0,0.0,12.1,3.27,20.57
2838,22.25,4.0,0.0,1.0,203.4,130.9,115.0,1.0,0.0,1.0,0.0,0.0,41.0,12.4,3.35,17.29
2839,31.5,3.0,0.0,0.0,208.0,185.3,127.0,0.0,1.0,1.0,0.0,0.0,0.0,15.1,4.08,17.68
2840,20.25,4.0,1.0,0.0,287.7,119.1,117.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,3.29,24.45
2841,54.83,4.0,0.0,0.0,204.6,322.5,106.0,0.0,1.0,2.0,0.0,1.0,0.0,9.4,2.54,17.39
2842,36.75,3.0,0.0,1.0,215.6,216.2,107.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,2.75,18.33
2843,48.26,4.0,1.0,0.0,192.0,283.9,98.0,1.0,0.0,1.0,0.0,0.0,51.0,10.0,2.7,16.32
2844,21.4,4.0,1.0,0.0,196.4,125.9,101.0,1.0,0.0,1.0,0.0,0.0,31.0,10.3,2.78,16.69
2845,33.93,4.0,0.0,0.0,211.4,199.6,89.0,0.0,1.0,3.0,1.0,1.0,0.0,11.0,2.97,17.97
2846,36.16,13.0,1.0,0.0,257.5,212.7,73.0,1.0,0.0,2.0,0.0,0.0,24.0,9.7,2.62,21.89
2847,31.21,2.0,0.0,0.0,120.7,183.6,133.0,0.0,1.0,1.0,0.0,0.0,0.0,12.7,3.43,10.26
2848,27.81,3.0,0.0,1.0,146.7,163.6,132.0,1.0,0.0,3.0,0.0,0.0,38.0,13.1,3.54,12.47
2849,30.75,4.0,0.0,1.0,209.5,180.9,114.0,0.0,0.0,2.0,1.0,0.0,0.0,7.4,2.0,17.81
2850,46.04,8.0,0.0,1.0,220.4,270.8,96.0,1.0,0.0,4.0,0.0,0.0,33.0,11.8,3.19,18.73
2851,30.33,2.0,1.0,0.0,233.6,178.4,72.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.24,19.86
2852,41.62,3.0,1.0,0.0,60.8,244.8,91.0,0.0,0.0,2.0,1.0,0.0,0.0,10.7,2.89,5.17
2853,35.68,7.0,1.0,0.0,249.8,209.9,113.0,1.0,0.0,1.0,0.0,0.0,32.0,8.7,2.35,21.23
2854,36.21,3.0,0.0,0.0,188.8,213.0,95.0,0.0,1.0,0.0,0.0,0.0,0.0,13.5,3.65,16.05
2855,24.62,3.0,1.0,0.0,112.5,144.8,107.0,0.0,0.0,1.0,0.0,0.0,0.0,13.8,3.73,9.56
2856,23.02,4.0,0.0,0.0,205.9,135.4,134.0,0.0,1.0,1.0,0.0,0.0,0.0,7.9,2.13,17.5
2857,11.51,2.0,0.0,1.0,195.7,67.7,68.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,3.24,16.63
2858,38.15,2.0,1.0,0.0,147.9,224.4,121.0,0.0,0.0,2.0,0.0,0.0,0.0,6.7,1.81,12.57
2859,26.1,5.0,0.0,1.0,287.3,153.5,81.0,0.0,0.0,2.0,0.0,0.0,0.0,6.5,1.76,24.42
2860,29.65,4.0,1.0,0.0,169.9,174.4,75.0,1.0,0.0,1.0,0.0,0.0,28.0,11.0,2.97,14.44
2861,26.15,2.0,1.0,0.0,234.0,153.8,89.0,0.0,0.0,4.0,0.0,0.0,0.0,11.6,3.13,19.89
2862,29.87,3.0,1.0,0.0,187.2,175.7,93.0,1.0,0.0,2.0,0.0,0.0,39.0,8.6,2.32,15.91
2863,26.5,8.0,0.0,1.0,224.2,155.9,123.0,0.0,0.0,2.0,0.0,0.0,0.0,8.6,2.32,19.06
2864,26.25,5.0,1.0,0.0,221.4,154.4,109.0,1.0,0.0,0.0,0.0,0.0,34.0,10.3,2.78,18.82
2865,35.65,3.0,1.0,0.0,183.6,209.7,73.0,1.0,0.0,2.0,0.0,0.0,23.0,7.1,1.92,15.61
2866,36.06,2.0,1.0,0.0,150.1,212.1,95.0,0.0,0.0,3.0,0.0,0.0,0.0,7.7,2.08,12.76
2867,25.84,5.0,0.0,1.0,258.8,152.0,63.0,1.0,0.0,2.0,0.0,1.0,22.0,15.7,4.24,22.0
2868,27.35,5.0,1.0,0.0,251.2,160.9,95.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,1.35,21.35
2869,56.83,6.0,0.0,1.0,192.1,334.3,118.0,0.0,0.0,0.0,0.0,1.0,0.0,10.4,2.81,16.33
2870,32.11,8.0,0.0,1.0,203.9,188.9,94.0,0.0,0.0,3.0,0.0,0.0,0.0,11.6,3.13,17.33
2871,32.74,2.0,1.0,0.0,135.2,192.6,97.0,1.0,0.0,2.0,0.0,0.0,35.0,7.9,2.13,11.49
2872,36.94,3.0,1.0,0.0,216.1,217.3,91.0,0.0,0.0,2.0,0.0,0.0,0.0,11.3,3.05,18.37
2873,28.78,3.0,0.0,1.0,225.9,169.3,88.0,1.0,0.0,0.0,0.0,0.0,38.0,8.2,2.21,19.2
2874,36.84,4.0,0.0,1.0,116.5,216.7,117.0,0.0,0.0,2.0,1.0,0.0,0.0,9.8,2.65,9.9
2875,41.89,4.0,0.0,1.0,256.2,246.4,83.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,1.03,21.78
2876,26.55,5.0,1.0,0.0,193.0,156.2,93.0,0.0,0.0,1.0,0.0,0.0,0.0,13.1,3.54,16.41
2877,24.89,3.0,1.0,0.0,148.5,146.4,74.0,0.0,0.0,1.0,0.0,0.0,0.0,11.3,3.05,12.62
2878,28.53,12.0,0.0,0.0,167.7,167.8,91.0,0.0,1.0,1.0,0.0,0.0,0.0,8.4,2.27,14.25
2879,42.99,1.0,1.0,0.0,284.3,252.9,129.0,1.0,0.0,1.0,0.0,0.0,11.0,12.3,3.32,24.17
2880,34.31,5.0,0.0,1.0,231.5,201.8,82.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,4.46,19.68
2881,16.05,9.0,0.0,0.0,215.1,94.4,80.0,0.0,1.0,2.0,0.0,0.0,0.0,13.1,3.54,18.28
2882,32.37,1.0,0.0,1.0,215.6,190.4,74.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,2.7,18.33
2883,41.34,4.0,0.0,1.0,147.0,243.2,109.0,0.0,0.0,4.0,1.0,0.0,0.0,7.2,1.94,12.5
2884,29.99,3.0,0.0,0.0,158.8,176.4,115.0,0.0,1.0,4.0,0.0,0.0,0.0,9.3,2.51,13.5
2885,30.28,2.0,1.0,0.0,146.5,178.1,109.0,0.0,0.0,1.0,0.0,0.0,0.0,8.5,2.3,12.45
2886,34.24,3.0,0.0,0.0,97.6,201.4,101.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.89,8.3
2887,29.67,9.0,1.0,0.0,245.6,174.5,101.0,1.0,0.0,1.0,0.0,0.0,31.0,10.3,2.78,20.88
2888,34.9,9.0,0.0,0.0,240.5,205.3,122.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.35,20.44
2889,24.34,4.0,0.0,1.0,169.8,143.2,77.0,0.0,0.0,1.0,0.0,0.0,0.0,7.6,2.05,14.43
2890,4.4,7.0,1.0,0.0,206.5,25.9,119.0,1.0,0.0,1.0,0.0,0.0,27.0,6.5,1.76,17.55
2891,26.21,4.0,1.0,0.0,112.3,154.2,123.0,0.0,0.0,4.0,0.0,1.0,0.0,15.4,4.16,9.55
2892,54.79,8.0,0.0,0.0,222.0,322.3,113.0,0.0,1.0,0.0,0.0,1.0,0.0,6.7,1.81,18.87
2893,36.65,1.0,1.0,0.0,216.2,215.6,115.0,0.0,0.0,3.0,0.0,0.0,0.0,11.8,3.19,18.38
2894,35.5,6.0,0.0,1.0,213.7,208.8,101.0,0.0,0.0,3.0,1.0,0.0,0.0,12.4,3.35,18.16
2895,41.68,8.0,1.0,0.0,159.0,245.2,105.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,1.94,13.52
2896,16.73,4.0,1.0,0.0,249.6,98.4,78.0,0.0,0.0,1.0,0.0,0.0,0.0,14.2,3.83,21.22
2897,37.03,5.0,1.0,0.0,189.7,217.8,93.0,0.0,0.0,4.0,0.0,0.0,0.0,10.4,2.81,16.12
2898,30.58,7.0,1.0,0.0,189.2,179.9,97.0,1.0,0.0,3.0,0.0,0.0,29.0,12.8,3.46,16.08
2899,23.87,1.0,1.0,0.0,187.1,140.4,112.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,2.13,15.9
2900,32.13,6.0,0.0,1.0,118.5,189.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1,4.62,10.07
2901,26.5,3.0,1.0,0.0,256.1,155.9,95.0,0.0,0.0,3.0,0.0,0.0,0.0,11.7,3.16,21.77
2902,33.86,7.0,0.0,0.0,214.7,199.2,122.0,0.0,1.0,1.0,1.0,0.0,0.0,11.8,3.19,18.25
2903,26.71,6.0,1.0,0.0,162.6,157.1,79.0,0.0,0.0,1.0,0.0,0.0,0.0,12.1,3.27,13.82
2904,26.25,4.0,1.0,0.0,168.3,154.4,165.0,0.0,0.0,5.0,0.0,1.0,0.0,11.7,3.16,14.31
2905,28.29,5.0,1.0,0.0,243.2,166.4,85.0,0.0,0.0,1.0,0.0,0.0,0.0,9.9,2.67,20.67
2906,31.3,3.0,1.0,0.0,194.5,184.1,78.0,1.0,0.0,0.0,0.0,0.0,19.0,16.9,4.56,16.53
2907,5.97,2.0,1.0,0.0,180.8,35.1,62.0,0.0,0.0,1.0,0.0,0.0,0.0,12.7,3.43,15.37
2908,30.5,5.0,1.0,0.0,275.4,179.4,113.0,1.0,0.0,0.0,0.0,0.0,29.0,10.0,2.7,23.41
2909,36.84,1.0,0.0,0.0,144.3,216.7,30.0,0.0,1.0,2.0,0.0,0.0,0.0,10.8,2.92,12.27
2910,25.77,5.0,1.0,0.0,219.4,151.6,117.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.08,18.65
2911,29.51,7.0,1.0,0.0,91.7,173.6,110.0,0.0,0.0,3.0,0.0,0.0,0.0,9.7,2.62,7.79
2912,18.12,8.0,1.0,0.0,147.4,106.6,76.0,0.0,0.0,2.0,1.0,0.0,0.0,9.6,2.59,12.53
2913,17.56,7.0,1.0,0.0,245.9,103.3,122.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,1.73,20.9
2914,21.35,5.0,0.0,1.0,213.0,125.6,108.0,0.0,0.0,1.0,1.0,0.0,0.0,5.4,1.46,18.11
2915,33.88,2.0,1.0,0.0,224.2,199.3,104.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,4.1,19.06
2916,37.77,5.0,0.0,0.0,218.5,222.2,113.0,0.0,1.0,1.0,0.0,0.0,0.0,10.9,2.94,18.57
2917,26.76,2.0,1.0,0.0,145.0,157.4,122.0,0.0,0.0,1.0,0.0,0.0,0.0,9.3,2.51,12.33
2918,27.2,5.0,1.0,0.0,209.5,160.0,95.0,1.0,0.0,5.0,1.0,1.0,15.0,8.7,2.35,17.81
2919,14.2,3.0,1.0,0.0,221.1,83.5,96.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,3.4,18.79
2920,22.78,4.0,0.0,1.0,206.0,134.0,112.0,1.0,0.0,0.0,0.0,0.0,25.0,9.7,2.62,17.51
2921,30.02,5.0,0.0,1.0,172.7,176.6,65.0,1.0,0.0,2.0,0.0,0.0,25.0,11.3,3.05,14.68
2922,29.72,3.0,0.0,1.0,219.6,174.8,127.0,1.0,0.0,0.0,1.0,0.0,35.0,12.8,3.46,18.67
2923,37.62,6.0,0.0,1.0,157.8,221.3,140.0,0.0,0.0,1.0,0.0,0.0,0.0,11.3,3.05,13.41
2924,23.99,6.0,1.0,0.0,211.4,141.1,84.0,0.0,0.0,3.0,0.0,0.0,0.0,5.9,1.59,17.97
2925,28.29,4.0,0.0,0.0,238.3,166.4,92.0,1.0,1.0,4.0,0.0,0.0,31.0,10.7,2.89,20.26
2926,36.7,5.0,1.0,0.0,240.1,215.9,93.0,0.0,0.0,3.0,0.0,0.0,0.0,4.9,1.32,20.41
2927,30.87,4.0,1.0,0.0,213.2,181.6,91.0,1.0,0.0,1.0,0.0,0.0,31.0,11.4,3.08,18.12
2928,18.09,3.0,1.0,0.0,140.2,106.4,84.0,0.0,0.0,1.0,0.0,0.0,0.0,11.4,3.08,11.92
2929,21.79,3.0,0.0,1.0,48.1,128.2,71.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,2.4,4.09
2930,30.38,2.0,0.0,1.0,215.7,178.7,56.0,0.0,0.0,4.0,0.0,0.0,0.0,10.6,2.86,18.33
2931,25.65,5.0,0.0,1.0,161.8,150.9,79.0,0.0,0.0,3.0,0.0,0.0,0.0,11.7,3.16,13.75
2932,28.56,3.0,1.0,0.0,192.4,168.0,116.0,0.0,0.0,2.0,0.0,0.0,0.0,10.1,2.73,16.35
2933,31.08,2.0,1.0,0.0,212.7,182.8,122.0,1.0,0.0,1.0,0.0,0.0,35.0,11.0,2.97,18.08
2934,32.93,8.0,1.0,0.0,186.6,193.7,108.0,0.0,0.0,0.0,1.0,0.0,0.0,11.6,3.13,15.86
2935,33.52,4.0,1.0,0.0,211.7,197.2,97.0,0.0,0.0,4.0,1.0,0.0,0.0,8.3,2.24,17.99
2936,12.94,3.0,1.0,0.0,290.3,76.1,121.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,2.92,24.68
2937,30.99,5.0,1.0,0.0,199.2,182.3,115.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,4.86,16.93
2938,32.18,4.0,0.0,0.0,118.6,189.3,95.0,1.0,1.0,2.0,0.0,0.0,20.0,12.5,3.38,10.08
2939,27.22,4.0,1.0,0.0,168.7,160.1,107.0,1.0,0.0,3.0,0.0,0.0,22.0,9.5,2.57,14.34
2940,37.52,7.0,1.0,0.0,119.3,220.7,105.0,0.0,0.0,4.0,0.0,0.0,0.0,11.5,3.11,10.14
2941,36.01,7.0,1.0,0.0,260.5,211.8,115.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,2.92,22.14
2942,39.05,1.0,1.0,0.0,336.0,229.7,129.0,0.0,0.0,1.0,0.0,1.0,0.0,9.6,2.59,28.56
2943,37.52,9.0,1.0,0.0,177.8,220.7,106.0,0.0,0.0,1.0,0.0,0.0,0.0,12.4,3.35,15.11
2944,14.89,5.0,0.0,0.0,262.0,87.6,76.0,0.0,1.0,1.0,0.0,0.0,0.0,9.2,2.48,22.27
2945,45.27,2.0,1.0,0.0,207.8,266.3,90.0,0.0,0.0,2.0,0.0,1.0,0.0,14.0,3.78,17.66
2946,23.99,2.0,1.0,0.0,249.1,141.1,92.0,0.0,0.0,2.0,0.0,0.0,0.0,10.8,2.92,21.17
2947,34.15,7.0,1.0,0.0,164.3,200.9,92.0,0.0,0.0,1.0,0.0,0.0,0.0,8.9,2.4,13.97
2948,16.46,5.0,1.0,0.0,142.6,96.8,92.0,0.0,0.0,2.0,0.0,1.0,0.0,10.9,2.94,12.12
2949,29.24,9.0,0.0,1.0,276.4,172.0,145.0,0.0,0.0,1.0,0.0,0.0,0.0,10.1,2.73,23.49
2950,37.64,12.0,0.0,0.0,165.8,221.4,114.0,1.0,1.0,1.0,0.0,0.0,30.0,10.8,2.92,14.09
2951,41.43,2.0,1.0,0.0,60.0,243.7,124.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,3.05,5.1
2952,35.79,2.0,1.0,0.0,250.5,210.5,101.0,1.0,0.0,1.0,0.0,0.0,28.0,11.5,3.11,21.29
2953,48.35,8.0,1.0,0.0,157.0,284.4,89.0,0.0,0.0,0.0,0.0,1.0,0.0,8.4,2.27,13.35
2954,28.85,6.0,0.0,0.0,165.9,169.7,84.0,0.0,1.0,3.0,0.0,0.0,0.0,12.8,3.46,14.1
2955,38.62,2.0,0.0,1.0,194.4,227.2,89.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9,4.02,16.52
2956,38.06,9.0,1.0,0.0,155.7,223.9,75.0,0.0,0.0,1.0,0.0,0.0,0.0,7.3,1.97,13.23
2957,28.8,5.0,1.0,0.0,253.5,169.4,102.0,0.0,0.0,1.0,0.0,0.0,0.0,8.9,2.4,21.55
2958,20.08,6.0,0.0,0.0,144.3,118.1,90.0,0.0,1.0,1.0,0.0,0.0,0.0,8.2,2.21,12.27
2959,34.41,2.0,1.0,0.0,230.7,202.4,115.0,0.0,0.0,3.0,0.0,0.0,0.0,10.2,2.75,19.61
2960,26.47,1.0,0.0,1.0,260.3,155.7,110.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,2.97,22.13
2961,41.89,8.0,1.0,0.0,228.1,246.4,107.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,2.46,19.39
2962,32.27,4.0,1.0,0.0,115.5,189.8,110.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,3.29,9.82
2963,28.53,4.0,0.0,0.0,247.9,167.8,88.0,0.0,1.0,0.0,0.0,0.0,0.0,11.9,3.21,21.07
2964,24.34,7.0,0.0,1.0,88.1,143.2,80.0,0.0,0.0,4.0,0.0,1.0,0.0,8.8,2.38,7.49
2965,13.99,2.0,1.0,0.0,256.1,82.3,105.0,1.0,0.0,6.0,0.0,1.0,31.0,11.8,3.19,21.77
2966,28.15,3.0,0.0,0.0,195.9,165.6,104.0,0.0,1.0,1.0,0.0,0.0,0.0,11.8,3.19,16.65
2967,28.17,6.0,0.0,0.0,215.6,165.7,78.0,1.0,1.0,0.0,0.0,0.0,20.0,9.8,2.65,18.33
2968,29.94,4.0,1.0,0.0,174.9,176.1,90.0,0.0,0.0,1.0,0.0,0.0,0.0,9.7,2.62,14.87
2969,20.35,2.0,0.0,1.0,231.8,119.7,148.0,0.0,0.0,2.0,0.0,0.0,0.0,4.6,1.24,19.7
2970,16.98,7.0,1.0,0.0,263.5,99.9,84.0,1.0,0.0,2.0,0.0,0.0,30.0,9.8,2.65,22.4
2971,40.77,5.0,0.0,1.0,128.9,239.8,107.0,0.0,0.0,1.0,0.0,0.0,0.0,11.3,3.05,10.96
2972,27.97,2.0,1.0,0.0,147.9,164.5,75.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,3.02,12.57
2973,37.55,2.0,0.0,1.0,192.2,220.9,107.0,0.0,0.0,1.0,0.0,0.0,0.0,12.2,3.29,16.34
2974,21.9,2.0,1.0,0.0,157.3,128.8,104.0,1.0,0.0,2.0,0.0,0.0,28.0,10.3,2.78,13.37
2975,32.95,4.0,0.0,1.0,197.6,193.8,62.0,1.0,0.0,0.0,0.0,0.0,35.0,5.9,1.59,16.8
2976,28.66,5.0,1.0,0.0,298.0,168.6,102.0,0.0,0.0,1.0,0.0,0.0,0.0,9.8,2.65,25.33
2977,19.7,6.0,1.0,0.0,236.6,115.9,120.0,1.0,0.0,3.0,0.0,0.0,36.0,11.7,3.16,20.11
2978,46.31,2.0,0.0,1.0,107.9,272.4,88.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,3.43,9.17
2979,35.7,4.0,0.0,1.0,232.7,210.0,116.0,1.0,0.0,8.0,0.0,0.0,40.0,5.9,1.59,19.78
2980,37.91,5.0,0.0,0.0,227.0,223.0,120.0,0.0,1.0,1.0,0.0,0.0,0.0,8.8,2.38,19.3
2981,23.75,5.0,1.0,0.0,202.6,139.7,78.0,0.0,0.0,2.0,0.0,0.0,0.0,11.3,3.05,17.22
2982,23.26,3.0,0.0,1.0,179.5,136.8,113.0,1.0,0.0,2.0,0.0,0.0,19.0,12.5,3.38,15.26
2983,26.32,2.0,0.0,1.0,171.5,154.8,111.0,0.0,0.0,3.0,0.0,0.0,0.0,10.6,2.86,14.58
2984,32.78,6.0,0.0,1.0,158.0,192.8,68.0,0.0,0.0,1.0,0.0,0.0,0.0,12.7,3.43,13.43
2985,17.58,3.0,0.0,0.0,189.3,103.4,94.0,0.0,1.0,1.0,0.0,0.0,0.0,14.4,3.89,16.09
2986,25.08,3.0,0.0,0.0,191.7,147.5,110.0,0.0,1.0,2.0,0.0,0.0,0.0,16.4,4.43,16.29
2987,30.33,2.0,0.0,0.0,247.0,178.4,143.0,0.0,1.0,0.0,0.0,0.0,0.0,9.6,2.59,21.0
2988,25.23,4.0,0.0,0.0,267.1,148.4,110.0,0.0,1.0,0.0,0.0,0.0,0.0,8.9,2.4,22.7
2989,25.26,2.0,0.0,0.0,210.8,148.6,106.0,0.0,1.0,2.0,0.0,0.0,0.0,10.0,2.7,17.92
2990,16.58,0.0,0.0,1.0,195.8,97.5,95.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.64
2991,31.55,5.0,1.0,0.0,219.7,185.6,106.0,1.0,0.0,2.0,0.0,0.0,29.0,11.1,3.0,18.67
2992,23.39,10.0,0.0,0.0,162.0,137.6,108.0,0.0,1.0,3.0,0.0,0.0,0.0,5.8,1.57,13.77
2993,46.56,7.0,1.0,0.0,278.6,273.9,119.0,0.0,0.0,1.0,1.0,1.0,0.0,10.9,2.94,23.68
2994,21.3,2.0,1.0,0.0,141.2,125.3,92.0,1.0,0.0,3.0,0.0,0.0,31.0,6.3,1.7,12.0
2995,30.4,4.0,1.0,0.0,167.9,178.8,102.0,0.0,0.0,3.0,0.0,0.0,0.0,8.6,2.32,14.27
2996,36.53,5.0,0.0,1.0,198.2,214.9,86.0,1.0,0.0,0.0,0.0,0.0,49.0,8.2,2.21,16.85
2997,27.71,4.0,0.0,0.0,203.9,163.0,93.0,0.0,1.0,2.0,0.0,0.0,0.0,15.1,4.08,17.33
2998,19.64,5.0,0.0,0.0,267.3,115.5,73.0,0.0,1.0,3.0,0.0,0.0,0.0,13.3,3.59,22.72
2999,23.31,4.0,1.0,0.0,210.8,137.1,102.0,0.0,0.0,1.0,0.0,0.0,0.0,11.1,3.0,17.92
3000,22.56,7.0,1.0,0.0,204.6,132.7,94.0,1.0,0.0,3.0,0.0,0.0,19.0,12.9,3.48,17.39
3001,31.14,6.0,1.0,0.0,209.4,183.2,103.0,1.0,0.0,1.0,0.0,0.0,39.0,11.9,3.21,17.8
3002,28.99,6.0,1.0,0.0,193.2,170.5,113.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,3.02,16.42
3003,26.18,3.0,0.0,1.0,198.9,154.0,133.0,0.0,0.0,4.0,0.0,1.0,0.0,9.5,2.57,16.91
3004,9.32,3.0,0.0,0.0,173.0,54.8,92.0,0.0,1.0,1.0,0.0,0.0,0.0,7.5,2.03,14.71
3005,31.42,6.0,0.0,1.0,175.1,184.8,74.0,0.0,0.0,1.0,0.0,0.0,0.0,10.5,2.84,14.88
3006,48.13,3.0,1.0,0.0,286.2,283.1,112.0,1.0,0.0,3.0,0.0,0.0,36.0,11.3,3.05,24.33
3007,11.63,4.0,0.0,0.0,193.3,68.4,86.0,0.0,1.0,0.0,0.0,0.0,0.0,10.4,2.81,16.43
3008,22.34,2.0,0.0,1.0,219.7,131.4,78.0,0.0,0.0,1.0,1.0,1.0,0.0,11.1,3.0,18.67
3009,27.54,7.0,0.0,0.0,241.2,162.0,104.0,0.0,1.0,1.0,0.0,0.0,0.0,10.9,2.94,20.5
3010,25.19,4.0,1.0,0.0,308.7,148.2,82.0,0.0,0.0,2.0,0.0,0.0,0.0,6.4,1.73,26.24
3011,29.7,8.0,1.0,0.0,280.8,174.7,83.0,0.0,0.0,5.0,0.0,0.0,0.0,10.5,2.84,23.87
3012,33.07,1.0,0.0,1.0,186.3,194.5,97.0,0.0,0.0,2.0,0.0,0.0,0.0,12.7,3.43,15.84
3013,25.5,3.0,0.0,0.0,159.4,150.0,91.0,1.0,1.0,1.0,0.0,0.0,29.0,8.5,2.3,13.55
3014,39.42,3.0,0.0,0.0,211.8,231.9,56.0,1.0,1.0,2.0,0.0,0.0,40.0,12.3,3.32,18.0
3015,45.73,4.0,1.0,0.0,233.7,269.0,120.0,0.0,0.0,2.0,0.0,1.0,0.0,7.3,1.97,19.86
3016,33.78,5.0,1.0,0.0,249.0,198.7,127.0,1.0,0.0,1.0,0.0,0.0,27.0,12.5,3.38,21.17
3017,49.93,10.0,1.0,0.0,272.5,293.7,89.0,0.0,0.0,2.0,0.0,1.0,0.0,11.0,2.97,23.16
